This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on INV.

The portfolios are constructed at the end of June.  INV, investment, is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1
divided by t-2 total assets.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weight Returns -- Monthly
,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
201303,   2904.98,   7039.07,   4477.27,   2549.40,   4581.22,   8097.37,   5881.01,   4354.17,   1189.02,   4239.45,   4001.66,   5115.77,   8430.29,   7774.81,   7236.40,   4759.05,   5593.22,   3309.15
201304,   3064.77,   7354.28,   4624.45,   2695.15,   4788.85,   8489.85,   6126.90,   4472.58,   1251.28,   4489.74,   4190.50,   5340.73,   8874.23,   8117.42,   7513.98,   4972.30,   5758.03,   3394.65
201305,   3136.31,   7495.30,   4708.98,   2753.31,   4871.24,   8730.04,   6197.14,   4563.27,   1288.14,   4548.72,   4302.96,   5391.54,   9128.20,   8341.28,   7590.30,   5042.04,   5928.87,   3424.76
201306,   3234.01,   7675.37,   4896.57,   2878.02,   4920.39,   8964.26,   6401.61,   4738.53,   1369.94,   4708.15,   4307.00,   5483.82,   9356.33,   8579.98,   7776.23,   5259.98,   6177.90,   3533.09
201307,   3430.11,   6702.45,   5115.30,   2268.59,   6305.47,   7314.80,   6911.27,   4299.90,   1254.94,   3791.76,   6910.97,   5694.13,   6563.89,   8187.39,   6627.50,   7164.00,   4923.42,   3735.48
201308,   3618.52,   7053.82,   5443.05,   2396.05,   6649.63,   7704.71,   7213.27,   4641.87,   1331.67,   3984.08,   7270.24,   6025.02,   6903.43,   8633.18,   6930.48,   7467.51,   5205.26,   4130.79
201309,   3507.42,   6785.77,   5383.54,   2344.02,   6406.23,   7363.07,   7050.62,   4606.47,   1319.66,   3861.28,   6982.57,   5828.01,   6572.79,   8282.44,   6720.92,   7347.04,   5069.51,   4186.44
201310,   3625.88,   7026.04,   5631.60,   2422.00,   6639.10,   7603.55,   7327.11,   4837.94,   1376.10,   3968.25,   7221.83,   6056.36,   6786.86,   8554.18,   6973.96,   7643.38,   5320.07,   4400.57
201311,   3812.56,   7288.99,   5868.65,   2556.93,   6893.91,   7888.74,   7591.43,   5083.85,   1449.07,   4197.54,   7562.90,   6231.46,   7021.59,   8898.68,   7293.94,   7856.81,   5656.62,   4565.76
201312,   3935.19,   7528.13,   6079.66,   2630.20,   7133.23,   8203.74,   7792.62,   5265.29,   1494.79,   4327.02,   7828.48,   6449.34,   7386.49,   9156.65,   7416.18,   8127.24,   5858.69,   4726.22
201401,   4040.86,   7700.28,   6295.35,   2687.34,   7328.84,   8365.87,   8027.30,   5471.19,   1527.68,   4426.84,   8078.84,   6588.71,   7614.46,   9238.96,   7637.75,   8376.89,   6082.46,   4916.17
201402,   3856.41,   7466.81,   6158.52,   2555.82,   7052.22,   8131.13,   7765.46,   5390.77,   1471.78,   4180.37,   7749.47,   6366.47,   7493.23,   8870.16,   7396.95,   8092.64,   5981.86,   4854.21
201403,   4094.82,   7810.61,   6480.20,   2744.61,   7381.00,   8457.34,   8138.02,   5710.45,   1563.76,   4507.51,   8095.45,   6678.37,   7783.12,   9230.22,   7812.31,   8426.95,   6253.91,   5214.70
201404,   4131.87,   7957.47,   6376.49,   2778.12,   7433.16,   8624.27,   8279.67,   5532.88,   1586.84,   4554.88,   8142.84,   6737.58,   7923.53,   9427.55,   8017.32,   8511.45,   6083.78,   5033.04
201405,   4173.11,   7956.69,   6187.97,   2792.90,   7501.24,   8584.86,   8262.01,   5299.42,   1578.61,   4617.83,   8262.08,   6758.10,   7763.64,   9526.26,   8063.27,   8438.17,   5569.58,   5054.37
201406,   4228.38,   8079.02,   6368.64,   2854.97,   7552.31,   8722.23,   8424.95,   5484.64,   1638.28,   4688.82,   8296.86,   6830.02,   7884.91,   9682.58,   8217.35,   8608.88,   5724.64,   5266.99
201407,   3983.13,   9380.92,   5065.45,   3469.40,   6728.36,   9309.39,   8014.74,   4572.53,   1984.24,   5837.63,   5226.45,   8767.07,   8707.72,   9961.57,  10124.60,   6351.32,   7621.64,   2293.10
201408,   3890.93,   9145.87,   5019.71,   3396.11,   6522.21,   9081.27,   7869.36,   4555.39,   1938.28,   5712.78,   5085.48,   8468.92,   8462.35,   9749.89,   9933.31,   6232.64,   7677.52,   2213.79
201409,   4038.59,   9487.66,   5263.84,   3525.78,   6760.38,   9465.03,   8159.33,   4785.26,   2008.04,   5919.31,   5277.77,   8757.93,   8813.60,  10164.19,  10237.65,   6511.22,   8037.05,   2336.86
201410,   3970.24,   9305.81,   5151.03,   3483.45,   6618.38,   9258.09,   8005.45,   4676.32,   1967.88,   5876.96,   5136.85,   8629.84,   8604.26,   9959.82,  10054.01,   6386.91,   7898.99,   2256.17
201411,   4097.39,   9535.83,   5298.33,   3600.20,   6820.64,   9467.33,   8219.64,   4811.73,   2049.37,   6054.89,   5293.50,   8884.35,   8786.59,  10203.54,  10303.36,   6569.78,   8178.44,   2296.60
201412,   4227.21,   9702.04,   5459.96,   3708.57,   6959.82,   9664.16,   8421.27,   4948.23,   2120.82,   6205.02,   5473.15,   8972.91,   8975.19,  10409.26,  10474.92,   6790.44,   8457.89,   2314.25
201501,   4277.60,   9796.03,   5381.49,   3751.92,   7015.57,   9721.89,   8540.65,   4826.12,   2151.30,   6236.83,   5534.08,   9010.10,   8976.02,  10525.99,  10700.96,   6826.43,   8194.92,   2299.52
201502,   4123.89,   9506.75,   5290.26,   3578.76,   6857.02,   9475.26,   8246.46,   4768.85,   2094.56,   5867.09,   5432.52,   8767.53,   8704.96,  10308.79,  10275.70,   6642.22,   8124.74,   2248.59
201503,   4381.69,   9980.03,   5697.96,   3845.81,   7201.91,   9935.69,   8675.39,   5183.04,   2250.01,   6307.04,   5656.17,   9277.10,   9102.85,  10837.16,  10738.25,   7034.90,   8756.32,   2503.08
201504,   4342.10,   9832.72,   5629.68,   3801.88,   7115.85,   9760.29,   8541.23,   5164.50,   2238.72,   6220.81,   5628.72,   9102.61,   8900.15,  10691.29,  10672.26,   6836.40,   8667.66,   2530.06
201505,   4382.20,   9896.26,   5684.78,   3857.50,   7170.57,   9753.56,   8553.46,   5279.75,   2245.11,   6366.24,   5635.22,   9211.61,   8947.84,  10628.95,  10839.05,   6731.80,   8882.59,   2553.88
201506,   4444.85,   9970.05,   5764.59,   3926.56,   7271.32,   9796.44,   8620.91,   5363.16,   2302.73,   6450.78,   5681.61,   9378.32,   8956.34,  10706.02,  10888.77,   6802.53,   8962.95,   2611.68
201507,   5939.06,   8346.89,   4284.26,   4340.90,   9095.45,   8476.33,   6957.57,   3656.63,   2901.92,   6927.89,  10206.42,   8118.20,   8280.23,   8678.39,   8335.64,   5786.04,   4869.65,   2671.50
201508,   5991.37,   8445.08,   4378.00,   4402.45,   9131.42,   8640.23,   6985.79,   3774.56,   2955.72,   7009.80,  10222.84,   8178.54,   8367.46,   8917.61,   8352.35,   5821.55,   5122.05,   2688.64
201509,   5628.33,   7938.29,   4106.11,   4121.07,   8645.48,   8048.25,   6615.58,   3509.27,   2800.88,   6494.46,   9620.95,   7780.45,   7736.83,   8365.99,   7891.09,   5536.05,   4819.52,   2451.29
201510,   5477.22,   7749.46,   3943.55,   3982.65,   8428.44,   7928.97,   6392.55,   3344.04,   2711.87,   6250.89,   9388.52,   7574.37,   7558.77,   8309.30,   7592.77,   5379.85,   4647.84,   2291.28
201511,   6036.57,   8242.74,   4297.27,   4366.43,   9165.56,   8431.43,   6828.87,   3662.52,   3015.35,   6763.19,  10355.06,   8104.85,   8097.72,   8773.13,   8030.24,   5819.33,   5160.46,   2454.12
201512,   6029.19,   8238.28,   4367.59,   4340.44,   9207.75,   8384.04,   6900.56,   3725.09,   3010.34,   6698.80,  10424.81,   8134.10,   7987.87,   8791.10,   8070.72,   5918.73,   5216.13,   2519.88
201601,   5922.09,   8114.77,   4247.62,   4239.21,   9104.25,   8299.16,   6662.54,   3660.27,   2953.91,   6520.86,  10335.82,   8026.63,   7892.63,   8719.80,   7859.86,   5661.61,   5136.42,   2460.54
201602,   5705.51,   7738.58,   3897.91,   4132.22,   8651.55,   7861.28,   6336.56,   3307.73,   2929.71,   6240.15,   9751.11,   7673.78,   7424.78,   8313.04,   7573.48,   5315.61,   4677.91,   2189.66
201603,   5706.28,   7748.24,   3823.98,   4142.19,   8680.56,   7902.23,   6253.94,   3227.31,   2974.85,   6178.13,   9714.28,   7755.65,   7476.59,   8341.32,   7451.42,   5267.78,   4566.59,   2132.76
201604,   6127.65,   8234.33,   4121.90,   4466.18,   9210.49,   8414.21,   6732.68,   3461.25,   3211.72,   6642.89,  10370.25,   8176.64,   7973.41,   8875.40,   7955.46,   5720.26,   4872.51,   2311.75
201605,   6232.69,   8361.97,   4086.22,   4518.65,   9413.27,   8508.65,   6635.06,   3521.99,   3234.12,   6757.56,  10568.58,   8383.80,   8061.41,   8976.65,   8066.64,   5450.43,   4916.03,   2384.74
201606,   6290.25,   8459.15,   4267.06,   4551.67,   9538.53,   8606.63,   6818.23,   3675.49,   3244.71,   6821.65,  10742.09,   8472.28,   8123.18,   9109.15,   8172.12,   5695.48,   5165.31,   2461.78
201607,   4398.01,   8386.29,   5490.43,   3301.40,   8470.37,   7553.79,   7390.64,   5197.82,   2321.68,   4757.64,   7271.21,   9742.49,   7872.96,   7258.93,   8815.37,   6266.05,   7126.63,   3973.28
201608,   4575.16,   8679.53,   5784.50,   3423.69,   8748.53,   7916.29,   7705.60,   5453.41,   2394.92,   4944.02,   7593.09,   9979.52,   8133.39,   7713.07,   9022.62,   6664.74,   7585.00,   4106.22
201609,   4599.49,   8730.11,   5841.57,   3488.26,   8677.26,   7971.36,   7806.95,   5499.82,   2450.01,   5002.96,   7490.29,   9937.28,   8103.50,   7847.74,   9138.95,   6752.91,   7749.07,   4084.73
201610,   4644.08,   8657.36,   5934.36,   3557.75,   8660.50,   7897.91,   7819.30,   5584.75,   2524.26,   5066.57,   7453.41,   9937.77,   7925.19,   7872.31,   9003.32,   6872.09,   7912.36,   4108.14
201611,   4573.57,   8522.56,   5812.62,   3519.46,   8464.85,   7778.13,   7774.50,   5432.81,   2448.38,   5082.86,   7290.23,   9708.04,   7816.04,   7742.31,   8924.89,   6845.21,   7759.54,   3955.70
201612,   4883.33,   9011.61,   5978.25,   3800.29,   8815.37,   8269.75,   8169.45,   5582.27,   2669.63,   5464.20,   7668.85,  10024.34,   8262.62,   8276.54,   9548.54,   7053.04,   7856.25,   4146.68
201701,   4982.15,   9253.23,   6062.53,   3879.73,   8999.43,   8514.73,   8345.53,   5645.33,   2707.92,   5610.15,   7803.53,  10255.82,   8556.78,   8474.90,   9779.87,   7184.40,   7954.62,   4184.36
201702,   5037.64,   9384.95,   6275.47,   3907.21,   9073.21,   8714.19,   8478.15,   5879.88,   2703.01,   5683.18,   7939.63,  10259.93,   8645.86,   8779.13,   9886.43,   7338.11,   8419.60,   4270.39
201703,   5187.63,   9723.64,   6527.37,   3994.15,   9358.72,   9057.03,   8777.77,   6139.04,   2723.13,   5857.08,   8240.63,  10538.69,   9003.48,   9107.72,  10282.26,   7569.10,   8905.17,   4397.23
201704,   5168.16,   9714.07,   6618.03,   3993.38,   9343.77,   9027.35,   8791.31,   6252.42,   2739.31,   5822.43,   8175.77,  10571.78,   8948.00,   9102.74,  10268.27,   7598.85,   9177.72,   4409.64
201705,   5192.65,   9826.99,   6794.66,   3983.02,   9497.89,   9127.30,   8936.15,   6410.44,   2687.59,   5883.62,   8278.36,  10795.78,   9037.63,   9212.48,  10322.76,   7817.41,   9464.32,   4505.08
201706,   5193.95,   9919.96,   6959.82,   3922.49,   9587.01,   9264.39,   9081.47,   6569.70,   2611.44,   5857.64,   8450.25,  10783.12,   9187.38,   9337.53,  10420.67,   7998.64,   9879.15,   4524.28
201707,   3975.52,   9311.86,   8140.12,   2346.48,  10233.04,   8221.82,  11886.71,   6240.63,   1987.50,   2998.01,   9934.92,  10514.53,   9108.12,   7375.39,  10308.71,  13464.70,   6541.35,   6018.64
201708,   3985.55,   9375.46,   8380.32,   2359.33,  10343.43,   8291.27,  12048.15,   6428.78,   1992.58,   3030.31,   9957.59,  10706.11,   9091.40,   7527.13,  10264.04,  13832.25,   6740.36,   6199.55
201709,   3948.06,   9325.46,   8539.99,   2351.50,  10177.13,   8278.32,  12258.24,   6494.62,   1982.04,   3028.04,   9781.63,  10550.30,   9146.89,   7445.94,  10238.91,  14284.01,   6824.28,   6251.62
201710,   4060.11,   9668.34,   8621.17,   2470.58,  10434.74,   8581.45,  12447.56,   6591.76,   2070.86,   3200.73,   9870.09,  10967.25,   9493.97,   7707.08,  10602.01,  14293.10,   6884.13,   6376.27
201711,   4094.04,   9799.60,   9052.01,   2425.71,  10559.42,   8711.68,  12966.28,   6905.99,   2016.24,   3175.48,  10172.60,  10924.06,   9736.71,   7726.35,  10865.84,  15080.32,   7204.07,   6685.56
201712,   4269.91,  10209.42,   9311.43,   2482.29,  11102.89,   9073.45,  13400.62,   7087.57,   2054.43,   3262.34,  10806.12,  11380.12,  10021.12,   8146.23,  11307.18,  15500.84,   7411.18,   6848.94
201801,   4406.24,  10359.94,   9398.22,   2558.66,  11419.42,   9098.91,  13570.60,   7168.67,   2129.87,   3331.06,  11093.51,  11723.80,  10058.95,   8159.59,  11547.90,  15580.16,   7461.25,   6952.36
201802,   4634.03,  10807.07,  10142.82,   2660.20,  11982.52,   9534.07,  14217.79,   7884.47,   2183.01,   3516.54,  11824.40,  12128.87,  10657.63,   8434.76,  12053.89,  16360.62,   8135.33,   7699.41
201803,   4378.73,  10355.13,   9974.16,   2518.06,  11270.60,   9237.02,  13882.88,   7734.66,   2050.03,   3352.78,  11198.38,  11336.55,  10365.17,   8133.39,  11590.18,  16138.25,   7907.56,   7607.55
201804,   4318.23,  10159.74,   9711.14,   2500.95,  11138.29,   9029.37,  13506.55,   7520.81,   2034.61,   3331.97,  10929.53,  11330.51,  10106.05,   7984.01,  11257.99,  15718.49,   7760.23,   7344.57
201805,   4408.37,  10153.86,   9828.53,   2603.83,  11147.32,   8968.97,  13545.13,   7684.88,   2130.26,   3445.73,  10970.33,  11310.92,  10008.07,   7960.09,  11389.00,  15631.03,   7755.64,   7632.11
201806,   4483.36,  10260.33,  10298.04,   2663.43,  11325.70,   9072.29,  13896.03,   8075.08,   2172.91,   3530.37,  11106.55,  11527.36,  10143.77,   8031.99,  11416.96,  16286.26,   8189.88,   7989.17
201807,   4591.45,  10798.08,   8865.60,   3389.95,   9694.24,  10852.23,  11708.75,   7551.15,   2306.26,   5301.92,   8505.86,  10815.85,  10103.79,  11488.15,  10670.13,  12515.53,  10946.13,   5249.17
201808,   4771.04,  11157.13,   9172.19,   3490.98,  10110.76,  11243.83,  12127.32,   7760.19,   2394.99,   5405.25,   8900.77,  11261.40,  10599.61,  11786.68,  10874.03,  13096.28,  11311.81,   5354.05
201809,   4858.43,  11343.03,   9736.23,   3540.36,  10220.94,  11495.06,  12764.03,   8199.47,   2474.40,   5407.59,   9140.87,  11235.81,  10730.12,  12139.22,  11144.57,  14019.84,  11733.81,   5805.04
201810,   4902.65,  11374.42,   9694.02,   3585.84,  10245.38,  11506.90,  12823.72,   8129.74,   2504.50,   5499.54,   9165.09,  11264.29,  10636.27,  12237.01,  11218.63,  14075.89,  11638.49,   5758.97
201811,   4677.74,  10600.55,   8809.83,   3403.98,   9650.13,  10696.70,  12178.77,   7163.00,   2350.80,   5271.82,   8799.36,  10445.90,  10062.47,  11231.98,  10564.39,  13440.92,  10604.04,   4839.98
201812,   4734.30,  10891.42,   8867.49,   3386.82,   9914.45,  10976.75,  12294.18,   7276.31,   2274.00,   5350.83,   9068.25,  10705.74,  10276.04,  11570.23,  10908.46,  13382.35,  10744.81,   4932.57
201901,   4320.26,   9849.87,   8026.62,   3078.88,   8967.14,   9895.67,  11103.35,   6631.32,   2037.85,   4923.86,   8267.31,   9626.59,   9213.94,  10468.24,   9984.12,  11984.95,   9875.09,   4437.36
201902,   4646.34,  10677.40,   8804.20,   3348.80,   9651.54,  10721.45,  11945.86,   7370.45,   2239.04,   5291.88,   8773.90,  10474.97,  10073.53,  11269.50,  10794.04,  12849.59,  10874.66,   5021.54
201903,   4788.38,  11047.85,   9130.56,   3484.93,   9969.90,  11059.26,  12334.29,   7671.50,   2333.58,   5496.71,   8963.77,  10913.38,  10292.22,  11710.42,  11160.38,  13266.84,  11277.42,   5223.19
201904,   4844.92,  11031.43,   9393.90,   3567.10,   9896.95,  11005.41,  12574.74,   7908.42,   2358.35,   5683.50,   8902.00,  10837.06,   9913.77,  11924.27,  11279.23,  13595.81,  11625.98,   5386.53
201905,   4977.61,  11526.77,   9837.84,   3636.16,  10306.18,  11531.36,  12990.97,   8368.57,   2404.96,   5765.19,   9220.85,  11327.42,  10631.07,  12288.65,  11719.96,  13983.94,  12449.12,   5600.16
201906,   4716.54,  10794.04,   9090.73,   3431.37,   9667.16,  10811.34,  12065.78,   7748.86,   2259.41,   5461.06,   8771.02,  10517.06,   9910.76,  11565.61,  11039.01,  12864.73,  11600.79,   5145.04
201907,   7647.52,  11442.20,   6881.46,   5196.41,  14448.88,  11316.57,   8743.13,   6727.39,   3786.69,   7854.60,  15874.01,  12897.22,   9741.03,  12807.41,  10579.93,   7304.31,  11301.47,   3892.96
201908,   7831.78,  11601.84,   6985.13,   5226.54,  14758.37,  11580.28,   8904.52,   6793.34,   3789.06,   7935.84,  16508.47,  12843.94,   9957.45,  13103.52,  10698.29,   7509.37,  11551.16,   3838.32
201909,   7641.33,  11344.21,   6820.06,   5027.62,  14493.49,  11300.96,   8747.72,   6642.50,   3644.59,   7663.20,  16391.60,  12443.89,   9664.13,  12848.51,  10590.29,   7306.61,  11469.81,   3668.17
201910,   7906.38,  11666.27,   6772.85,   5145.68,  15031.72,  11703.69,   8816.67,   6586.77,   3740.95,   7831.84,  17145.02,  12748.16,   9952.10,  13352.99,  10779.89,   7281.18,  11418.54,   3607.85
201911,   8092.14,  11896.47,   6972.03,   5272.01,  15226.38,  11989.32,   9112.90,   6736.09,   3822.01,   8038.17,  17443.09,  12831.08,  10190.39,  13670.07,  11013.26,   7619.38,  11645.00,   3702.68
201912,   8400.92,  12343.73,   7285.76,   5460.55,  15779.00,  12526.78,   9476.00,   7017.95,   3979.40,   8296.55,  18141.73,  13225.00,  10552.77,  14377.41,  11334.65,   8015.26,  11961.83,   3980.65
202001,   8793.96,  12762.63,   7460.13,   5669.70,  16541.28,  12989.47,   9746.98,   7170.30,   4149.98,   8555.38,  19184.91,  13680.55,  10969.81,  14881.51,  11653.99,   8249.39,  12218.41,   4053.35
202002,   8727.11,  12712.84,   7599.56,   5545.65,  16417.02,  12834.01,   9822.70,   7413.96,   4058.27,   8380.42,  19251.51,  13334.85,  10878.93,  14665.07,  12023.25,   8100.79,  12753.50,   4086.94
202003,   7964.90,  11588.20,   7121.62,   5106.87,  14777.40,  11599.77,   9188.76,   6952.84,   3775.00,   7608.69,  17330.05,  12001.70,   9916.35,  13188.25,  11257.91,   7575.52,  11837.49,   3902.01
202004,   7033.31,   9907.80,   6203.25,   4515.66,  12678.92,   9761.35,   8114.46,   6093.94,   3374.90,   6649.55,  15260.61,   9871.65,   8293.76,  11151.41,  10213.02,   6497.44,  10456.75,   3371.84
202005,   7991.19,  11086.48,   7200.82,   5110.95,  14366.27,  10946.27,   9178.23,   7096.46,   3858.29,   7457.83,  17423.32,  11055.70,   9443.26,  12380.69,  11374.66,   7480.98,  12235.93,   3905.23
202006,   8387.44,  11645.10,   7735.79,   5406.56,  14896.63,  11562.49,   9766.68,   7605.36,   4148.94,   7761.46,  18068.59,  11444.80,  10090.85,  12972.10,  11951.67,   8084.48,  12857.50,   4336.36
202007,   5815.48,  11720.15,   9753.20,   5498.30,   9481.59,  10945.46,  11634.56,   9454.90,   2803.20,  10154.27,   6813.20,  12324.25,  13197.53,   8989.93,  12681.87,  10689.16,   9534.28,   9391.54
202008,   6273.97,  12215.40,  10521.86,   5975.08,  10000.57,  11404.18,  12285.63,  10189.12,   2885.01,  11297.43,   7213.34,  12995.98,  13859.43,   9283.35,  13084.22,  11564.76,  10090.78,  10267.76
202009,   6855.43,  12913.88,  11505.51,   6589.09,  10529.10,  11992.13,  13546.74,  11010.64,   2922.94,  12973.67,   7687.47,  13583.84,  14651.17,   9678.68,  14095.49,  13053.24,  10689.56,  11268.37
202010,   6514.45,  12592.61,  11093.68,   6176.65,  10266.29,  11839.49,  13036.09,  10608.97,   2862.03,  11946.13,   7565.81,  13181.45,  14551.22,   9499.77,  13517.53,  12603.12,  10261.81,  10889.80
202011,   6345.42,  12366.88,  10937.73,   5924.83,  10186.82,  11669.57,  12702.95,  10538.93,   2746.00,  11455.13,   7675.34,  12845.41,  14392.27,   9331.60,  13278.30,  12183.97,  10302.24,  10730.69
202012,   7147.87,  13834.85,  12324.77,   6709.41,  11483.66,  13169.17,  14292.28,  11733.20,   3226.77,  12720.54,   8527.39,  14613.10,  16334.01,  10451.55,  14419.40,  14177.66,  11482.67,  11935.69
202101,   7576.16,  14320.56,  12970.94,   7212.18,  11913.49,  13560.75,  15088.55,  12249.52,   3445.07,  13707.21,   8717.20,  15283.65,  16872.96,  10716.57,  14920.58,  15241.05,  12046.07,  12413.88
