This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197007,    901.19,    302.30,    145.38,     85.07,     29.96,   1276.56,    468.59,    313.39,    291.50,    167.13,    126.36,    117.74,     57.95,     47.68,     21.78
197008,    911.75,    328.45,    172.06,     93.67,     29.00,   1266.99,    504.38,    380.69,    279.17,    210.68,    135.21,    102.83,     84.77,     42.66,     22.03
197009,    911.56,    361.67,    190.80,     88.34,     32.78,   1287.78,    520.87,    418.60,    304.73,    221.02,    161.58,    109.03,     70.88,     48.71,     23.84
197010,   1006.30,    377.79,    180.40,    105.51,     34.78,   1333.95,    618.49,    371.53,    383.70,    218.84,    148.30,    127.08,     86.36,     47.75,     26.66
197011,   1034.18,    411.89,    177.93,     85.07,     29.57,   1495.08,    523.02,    455.15,    366.21,    196.73,    159.35,    101.32,     70.13,     40.84,     23.44
197012,   1152.03,    380.13,    204.29,     85.75,     27.78,   1685.81,    591.34,    401.45,    359.25,    237.52,    168.65,    108.65,     63.88,     40.80,     20.92
197101,   1284.58,    394.31,    191.82,     97.98,     27.29,   1902.06,    617.53,    387.77,    397.55,    201.38,    182.31,    122.81,     77.50,     42.00,     19.65
197102,   1313.70,    431.51,    226.88,    108.70,     30.26,   1977.99,    663.35,    501.07,    368.11,    270.69,    184.35,    127.74,     91.66,     47.03,     22.45
197103,   1313.39,    446.24,    244.75,    121.58,     33.10,   1776.43,    826.52,    547.65,    351.29,    291.69,    200.63,    158.39,     88.03,     57.28,     22.64
197104,   1302.77,    523.99,    263.09,    123.51,     36.69,   1900.68,    665.67,    579.23,    468.74,    275.68,    250.11,    155.23,     96.37,     62.98,     25.95
197105,   1342.68,    475.69,    304.58,    140.15,     40.73,   1978.77,    620.63,    550.89,    401.01,    415.80,    211.28,    184.72,    102.51,     71.30,     28.37
197106,   1247.69,    475.81,    283.93,    131.68,     41.91,   1705.90,    749.65,    575.61,    366.48,    334.51,    236.32,    165.92,    103.51,     79.44,     28.63
197107,   1224.66,    482.83,    246.79,    134.74,     43.49,   1710.19,    720.90,    558.57,    408.11,    299.85,    201.22,    180.68,     97.56,     69.99,     31.14
197108,   1171.44,    442.88,    254.49,    110.56,     36.49,   1524.15,    784.29,    548.90,    348.93,    266.98,    243.18,    154.02,     77.92,     52.73,     28.88
197109,    984.39,    569.63,    348.45,    106.98,     38.04,   1384.59,    554.01,    627.41,    509.16,    466.67,    243.30,    162.19,     67.93,     52.54,     30.45
197110,   1002.93,    544.23,    359.96,    111.45,     35.24,   1352.49,    619.46,    726.27,    365.74,    517.82,    224.02,    137.04,     89.59,     58.04,     25.34
197111,   1007.73,    524.12,    297.55,    109.40,     32.91,   1414.87,    558.30,    631.00,    422.73,    397.95,    200.04,    135.36,     85.86,     50.69,     25.08
197112,   1189.04,    405.57,    237.97,    115.15,     35.26,   1754.02,    597.16,    474.53,    339.27,    275.04,    199.63,    135.96,     94.14,     56.42,     25.71
197201,   1288.82,    482.51,    263.08,    128.04,     40.67,   1722.01,    858.58,    584.34,    380.02,    317.43,    216.30,    162.94,     99.82,     62.00,     29.47
197202,   1374.22,    473.00,    277.80,    127.43,     43.15,   1839.75,    924.20,    571.21,    376.69,    300.68,    257.89,    155.27,    102.75,     73.15,     29.31
197203,   1397.98,    499.47,    303.89,    129.75,     43.32,   1989.50,    801.01,    579.86,    428.89,    359.49,    252.46,    150.51,    112.17,     72.10,     29.84
197204,   1316.02,    558.75,    307.41,    139.97,     43.15,   1766.65,    819.89,    722.72,    396.95,    424.32,    204.88,    149.29,    132.79,     69.89,     31.70
197205,   1300.93,    523.01,    349.76,    146.47,     42.69,   1759.88,    805.28,    619.82,    426.85,    470.42,    223.36,    160.68,    133.19,     67.39,     31.66
197206,   1336.90,    549.10,    289.39,    140.68,     42.28,   1805.92,    805.57,    588.29,    513.93,    318.15,    259.79,    160.00,    123.96,     66.25,     30.95
197207,   1313.89,    496.29,    265.39,    145.20,     43.00,   1876.17,    762.28,    533.88,    457.00,    291.92,    238.11,    170.23,    122.51,     70.47,     30.78
197208,   1245.42,    497.82,    273.65,    140.78,     48.09,   1777.18,    699.04,    613.57,    378.40,    314.14,    232.72,    167.82,    116.99,     67.24,     37.54
197209,   1178.74,    539.81,    305.92,    152.62,     48.03,   1469.01,    881.30,    591.67,    492.58,    398.34,    221.68,    189.85,    121.19,     67.20,     36.53
197210,   1206.54,    513.90,    290.27,    157.69,     45.46,   1529.53,    878.13,    637.09,    400.73,    375.14,    217.40,    184.26,    133.66,     63.72,     35.74
197211,   1282.23,    500.33,    255.22,    154.43,     40.83,   1797.46,    768.61,    514.19,    487.14,    340.71,    167.89,    160.03,    148.58,     62.79,     30.82
197212,   1328.32,    575.00,    257.13,    123.67,     47.03,   1845.26,    822.00,    698.57,    457.28,    334.55,    189.15,    136.24,    114.08,     72.22,     34.50
197301,   1463.34,    555.60,    253.17,    133.46,     40.65,   2005.75,    928.50,    664.33,    444.15,    307.36,    201.03,    158.06,    114.06,     58.71,     30.51
197302,    558.58,    327.43,    154.95,     73.61,     26.83,    598.53,    473.57,    375.51,    282.14,    169.56,    138.65,     74.46,     72.62,     40.06,     21.32
197303,    587.18,    291.52,    162.18,     81.86,     24.82,    650.05,    475.72,    332.92,    258.22,    180.08,    143.91,    112.02,     56.33,     39.17,     18.46
197304,    557.04,    356.82,    131.96,     79.73,     24.58,    616.84,    452.07,    413.65,    305.23,    140.42,    123.59,    109.17,     59.17,     34.54,     19.71
197305,    531.73,    301.07,    141.12,     63.56,     23.52,    536.11,    521.56,    341.34,    265.97,    159.87,    125.37,     69.46,     58.31,     35.78,     17.71
197306,    521.16,    306.75,    132.74,     57.78,     21.02,    535.64,    495.25,    406.70,    218.32,    170.16,     99.92,     68.09,     49.15,     32.84,     15.42
197307,    530.91,    269.00,    111.13,     66.35,     19.74,    595.23,    416.75,    329.13,    215.29,    145.62,     79.51,     80.67,     53.42,     29.05,     14.77
197308,    524.88,    283.49,    153.80,     60.85,     22.20,    617.10,    367.34,    366.22,    208.62,    177.06,    132.06,     76.31,     48.17,     31.69,     16.52
197309,    464.69,    292.59,    147.34,     61.36,     20.87,    536.44,    335.48,    393.03,    205.39,    184.07,    112.50,     75.43,     48.58,     32.31,     15.59
197310,    464.38,    360.74,    151.46,     65.76,     22.98,    455.10,    482.20,    501.21,    233.86,    169.67,    132.62,     80.68,     51.66,     33.48,     18.28
197311,    438.24,    383.77,    157.08,     65.16,     22.60,    456.92,    399.56,    397.04,    372.03,    206.04,    106.24,     67.37,     62.74,     36.49,     16.59
197312,    435.25,    326.50,    130.59,     55.77,     18.32,    491.01,    336.91,    434.96,    224.91,    163.49,     99.32,     67.20,     45.78,     28.66,     13.42
197401,    515.44,    292.53,    108.74,     56.62,     19.68,    572.35,    418.82,    362.70,    227.25,    122.51,     96.43,     68.48,     45.50,     32.49,     13.93
197402,    494.64,    284.72,    119.08,     61.01,     20.61,    538.04,    415.81,    323.24,    243.51,    129.54,    107.70,     69.46,     53.52,     34.89,     13.93
197403,    485.32,    244.82,    136.97,     60.57,     22.05,    511.54,    440.34,    272.04,    213.07,    177.94,     96.19,     74.37,     48.55,     41.96,     13.16
197404,    438.94,    273.46,    135.08,     59.15,     22.39,    478.37,    362.02,    343.96,    207.44,    152.61,    116.36,     73.90,     45.73,     35.97,     15.40
197405,    442.10,    222.00,    121.05,     51.51,     21.01,    492.17,    340.92,    281.44,    171.54,    165.61,     86.61,     61.66,     42.83,     34.35,     13.95
197406,    420.32,    199.34,    112.83,     58.43,     19.14,    513.02,    264.12,    254.70,    149.56,    115.58,    109.83,     71.28,     45.39,     25.90,     15.20
197407,    412.60,    155.46,    101.96,     56.96,     20.38,    488.79,    274.80,    184.29,    123.53,    124.83,     77.84,     59.21,     54.77,     33.14,     12.42
197408,    348.48,    158.34,     93.60,     56.69,     21.53,    410.35,    243.38,    205.23,    118.09,     98.23,     88.70,     71.75,     43.79,     33.32,     14.57
197409,    322.74,    142.39,     79.84,     57.58,     16.86,    366.65,    246.10,    166.13,    119.53,     79.46,     80.19,     77.50,     42.57,     23.84,     12.94
197410,    280.61,    137.35,     77.61,     50.62,     16.07,    293.97,    253.74,    134.36,    140.42,     82.36,     72.58,     70.20,     33.58,     24.51,     10.55
197411,    283.87,    199.44,    108.67,     55.79,     19.45,    284.06,    283.49,    224.13,    176.58,    135.03,     84.72,     56.96,     54.50,     28.22,     13.13
197412,    275.82,    222.99,     90.95,     55.27,     16.11,    268.32,    290.32,    273.49,    171.68,     92.07,     89.72,     57.86,     52.93,     23.35,     11.37
197501,    324.88,    194.36,     94.14,     51.01,     12.38,    304.38,    365.53,    244.20,    143.41,     96.34,     92.01,     62.50,     41.80,     20.15,      8.05
197502,    421.33,    215.83,    102.54,     55.26,     14.46,    358.12,    533.93,    266.77,    163.73,    118.13,     86.63,     78.66,     38.65,     23.25,      9.14
197503,    485.01,    214.54,    100.05,     57.60,     15.24,    420.24,    602.23,    269.35,    163.79,    113.56,     86.79,     71.18,     45.48,     25.21,      8.95
197504,    471.84,    236.57,    114.26,     53.61,     16.63,    418.59,    569.71,    300.10,    177.01,    144.05,     85.31,     57.82,     50.36,     26.78,     10.79
197505,    446.28,    258.12,    121.44,     54.80,     18.27,    453.19,    429.92,    321.62,    198.36,    138.20,    105.90,     63.35,     46.71,     28.13,     11.63
197506,    472.50,    256.10,    130.43,     60.28,     19.02,    467.20,    481.73,    304.94,    210.27,    177.92,     89.79,     83.00,     42.26,     29.06,     12.86
197507,    480.15,    279.20,    139.87,     58.87,     19.97,    513.57,    414.87,    322.97,    230.07,    167.38,    111.38,     71.44,     48.30,     30.65,     13.52
