This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on AC/B.

The portfolios are constructed at the end of June. Ac/B (accruals) is the change in 
operating working capital per split-adjusted share from t-2 to t-1
divided by book equity per split-adjusted share in t-1.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196409,    4.13,    2.11,    2.66,    3.61,    4.69,    4.28,    4.02,    1.31,    3.45,    3.09,    1.99,    3.62,    3.58,    5.53,    3.58
196410,    0.94,    0.06,    1.91,    0.91,    0.48,    0.32,    1.41,    0.29,   -0.33,    3.90,   -1.18,    1.46,   -0.91,    0.18,    0.89
196411,    0.79,    0.28,    0.83,   -1.09,    1.06,    1.92,   -0.07,   -1.42,    3.07,    1.49,   -0.25,   -1.68,    0.90,    0.75,    1.47
196412,   -0.49,    0.41,   -0.07,    1.41,    1.84,    0.23,   -1.05,    1.36,   -1.07,    0.11,   -0.38,    1.61,    0.76,    1.88,    1.78
196501,    3.95,    3.31,    2.28,    4.87,    5.20,    2.77,    4.89,    2.26,    5.01,   -0.02,    6.10,    4.83,    5.02,    6.77,    3.14
196502,    3.04,    0.98,   -0.70,    0.29,    1.96,    2.83,    3.21,    0.77,    1.31,   -2.41,    1.98,   -0.13,    1.70,    1.46,    2.63
196503,   -0.88,   -1.59,   -1.77,    0.22,   -2.29,   -1.19,   -0.64,   -1.43,   -1.85,   -2.30,   -0.98,    0.33,   -0.12,   -3.55,   -0.59
196504,    3.76,    3.27,    3.03,    5.38,    5.72,    5.39,    2.53,    3.97,    2.17,    1.79,    4.86,    5.82,    3.97,    4.14,    7.78
196505,   -0.14,    1.16,   -0.89,   -2.27,    1.36,   -1.14,    0.65,    1.50,    0.61,   -0.56,   -1.35,   -2.81,   -0.50,    2.42,    0.04
196506,   -6.60,   -4.44,   -3.60,   -6.40,   -6.16,   -6.70,   -6.51,   -3.54,   -5.88,   -2.45,   -5.25,   -6.42,   -6.34,   -6.05,   -6.29
196507,    3.35,    1.19,    2.04,    1.92,    0.70,    3.90,    2.97,    3.36,    0.56,    1.94,    2.21,    0.79,    2.52,    2.09,   -0.45
196508,    4.50,    3.16,    2.01,    3.65,    4.09,    3.43,    5.23,    7.50,    1.85,    1.38,    3.11,    3.40,    3.78,    5.53,    2.86
196509,    2.65,    2.89,    4.75,    4.45,    1.76,    3.76,    1.90,    3.06,    2.84,    4.45,    5.26,    3.38,    5.01,    3.97,   -0.17
196510,    5.83,    2.33,    1.85,    5.80,    2.64,    7.30,    4.81,    5.10,    1.45,    1.98,    1.62,    6.01,    5.69,    4.41,    1.03
196511,    3.62,   -1.00,    0.20,   -1.03,    3.61,    3.49,    3.71,    0.01,   -1.33,    0.25,    0.11,    0.97,   -2.07,    3.13,    4.06
196512,    2.85,    0.14,    2.23,    1.35,    1.47,    2.98,    2.76,    3.80,   -1.08,    1.67,    3.18,    2.19,    0.91,    0.56,    2.31
196601,    4.49,    0.68,    0.65,    1.70,    0.28,    5.98,    3.44,    3.22,   -0.21,    1.23,   -0.34,    2.91,    1.04,    3.71,   -2.86
196602,    0.49,   -0.50,   -2.21,    0.15,    0.12,   -0.32,    1.08,   -1.44,   -0.16,   -2.74,   -1.30,    1.79,   -0.75,    0.07,    0.17
196603,   -1.54,   -1.83,   -3.00,   -2.63,   -1.70,   -0.13,   -2.54,    0.70,   -2.73,   -3.46,   -2.23,   -0.66,   -3.74,   -1.28,   -2.12
196604,    4.30,    3.42,    2.11,    0.89,    1.96,    5.50,    3.42,    4.16,    3.15,    2.12,    2.10,    3.67,   -0.74,    0.95,    2.95
196605,   -7.60,   -4.13,   -5.35,   -6.21,   -5.66,   -8.42,   -6.99,   -4.77,   -3.90,   -5.26,   -5.50,   -5.36,   -6.72,   -7.41,   -3.98
196606,    2.79,   -1.27,   -1.58,   -0.80,   -2.02,    3.10,    2.56,   -0.93,   -1.39,   -1.82,   -1.18,    0.37,   -1.52,   -2.24,   -1.82
196607,   -0.49,   -0.92,   -0.89,   -1.11,   -4.39,   -0.52,   -0.47,   -0.44,   -2.56,   -0.61,   -1.33,   -1.15,   -1.08,   -6.30,   -0.44
196608,   -8.32,   -6.34,   -7.21,   -9.63,   -7.24,  -10.42,   -6.81,   -6.27,   -6.57,   -7.83,   -6.23,   -9.26,   -9.91,   -6.48,   -8.71
196609,   -1.68,    0.56,   -1.64,   -2.72,   -3.13,   -0.24,   -2.68,    0.94,   -0.76,   -1.04,   -2.57,   -2.61,   -2.81,   -3.21,   -2.95
196610,    3.17,    5.22,    4.14,    1.02,    3.41,    2.36,    3.74,    5.73,    3.40,    5.58,    1.90,    3.23,   -0.62,    2.74,    4.74
196611,    4.33,    0.05,    2.20,    6.41,    3.82,    7.47,    2.13,   -0.71,    2.80,    1.20,    3.81,    3.04,    9.00,    3.32,    4.80
196612,   -0.11,    0.24,    0.56,    2.22,   -2.98,    1.15,   -1.04,   -0.17,    1.70,    0.88,    0.07,    3.99,    0.93,   -4.72,    0.37
196701,   10.63,    7.09,    9.31,   10.42,    9.83,    8.84,   11.97,    7.24,    6.60,    9.18,    9.52,    8.79,   11.63,    9.39,   10.63
196702,    0.90,    0.92,    1.40,    3.19,    1.46,    0.32,    1.33,    0.90,    0.99,    1.71,    0.90,    2.32,    3.82,   -0.18,    4.42
196703,    4.58,    4.01,    4.94,    6.96,    5.17,    5.05,    4.24,    4.36,    2.80,    4.36,    5.86,    6.21,    7.49,    5.62,    4.41
196704,    5.01,    4.42,    2.71,    5.50,    7.78,    4.68,    5.25,    4.84,    2.94,    1.35,    4.87,    5.34,    5.61,   10.14,    3.67
196705,   -3.99,   -4.48,   -4.30,   -3.45,   -5.36,   -4.50,   -3.62,   -4.72,   -3.65,   -4.37,   -4.19,   -2.41,   -4.18,   -5.89,   -4.39
196706,    4.22,    2.26,    0.69,    4.14,    4.74,    3.24,    4.93,    2.88,    0.10,   -0.03,    1.77,    4.42,    3.94,    2.55,    8.73
196707,    6.61,    3.05,    5.76,    5.23,    6.91,    6.60,    6.61,    1.10,    5.25,    4.23,    7.62,    4.25,    6.20,    6.91,    6.92
196708,   -0.88,   -1.43,   -0.21,   -0.20,   -0.34,   -1.68,   -0.08,   -1.45,   -1.40,   -0.27,   -0.14,    0.52,   -0.90,   -0.29,   -0.45
196709,    1.83,    3.20,    4.80,    2.88,    4.97,   -0.12,    3.76,    1.52,    5.02,    5.80,    3.63,    1.75,    3.99,    5.29,    4.35
196710,   -2.63,   -2.66,   -0.66,   -4.93,   -1.10,   -0.21,   -4.94,   -3.02,   -2.28,    2.78,   -4.79,   -3.51,   -6.29,   -1.81,    0.28
196711,    1.03,    0.66,    0.80,    0.93,   -0.23,    2.30,   -0.23,    0.04,    1.31,    1.65,   -0.30,    0.81,    1.06,   -0.67,    0.61
196712,    3.56,    3.24,    3.83,    3.70,    0.18,    4.14,    2.97,    2.61,    3.88,    3.45,    4.33,    1.39,    5.98,   -0.51,    1.47
196801,   -1.14,   -1.90,   -6.13,   -4.98,   -8.97,   -0.39,   -1.92,   -0.35,   -3.48,   -6.19,   -6.05,   -4.86,   -5.10,   -8.32,  -10.17
196802,   -2.83,   -2.39,   -3.59,   -5.31,   -3.95,   -2.58,   -3.10,   -2.64,   -2.12,   -2.80,   -4.63,   -5.84,   -4.81,   -2.95,   -5.84
196803,    1.23,    0.25,    2.27,    0.24,    1.01,    1.78,    0.63,   -0.52,    1.05,    3.87,    0.10,   -0.14,    0.61,    0.22,    2.57
196804,    9.61,    5.92,   10.58,   12.75,   13.84,   11.95,    7.06,    4.63,    7.24,   10.73,   10.36,   11.94,   13.51,   13.84,   13.83
196805,    4.42,    0.86,    2.98,    3.34,    1.98,    4.87,    3.89,    0.22,    1.50,    4.03,    1.50,    3.31,    3.37,    0.96,    3.93
196806,    1.02,    1.56,   -0.10,    0.30,   -1.01,    0.88,    1.18,    2.98,    0.17,   -0.58,    0.60,    0.46,    0.14,   -1.28,   -0.53
196807,   -1.50,   -1.02,   -1.33,   -4.56,   -6.26,   -1.32,   -1.63,   -0.99,   -1.04,    0.49,   -5.00,   -5.21,   -3.88,   -5.02,   -7.34
196808,    2.48,    1.53,    1.87,    2.45,    1.34,    2.28,    2.64,    2.62,    1.04,    2.09,    1.38,    1.82,    3.12,    2.06,    0.69
196809,    7.06,    2.49,    6.36,    5.09,    4.87,    7.14,    7.00,    4.15,    1.73,    6.29,    6.51,    5.10,    5.09,    5.20,    4.58
196810,    1.39,    0.48,    2.56,   -0.09,   -0.58,    0.03,    2.42,    2.10,   -0.28,    2.78,    2.09,    0.71,   -0.92,   -1.35,    0.12
196811,    4.87,    6.45,    3.67,    5.69,    7.85,    5.86,    4.14,    6.28,    6.54,    2.27,    6.67,    4.31,    7.14,    7.17,    8.46
196812,   -2.02,   -4.82,   -2.93,   -3.98,   -3.15,   -2.34,   -1.79,   -5.31,   -4.58,   -3.34,   -2.09,   -3.28,   -4.69,   -3.00,   -3.28
196901,   -0.97,   -0.89,   -1.30,   -0.26,   -3.45,   -1.17,   -0.83,    0.78,   -1.69,   -0.88,   -2.15,    0.82,   -1.37,   -3.30,   -3.59
196902,   -6.66,   -3.72,   -4.42,   -5.71,   -7.15,   -6.50,   -6.77,   -4.67,   -3.25,   -3.67,   -5.95,   -5.77,   -5.64,   -5.74,   -8.41
196903,    4.30,    4.11,    4.23,    3.42,    1.90,    3.30,    5.05,    1.37,    5.42,    5.45,    1.68,    5.39,    1.33,    1.39,    2.37
196904,    0.92,    3.48,    0.45,    2.90,    3.00,    1.40,    0.56,    4.94,    2.80,    0.19,    1.03,    2.77,    3.05,    3.73,    2.33
196905,   -0.38,    0.91,    1.44,    0.41,   -1.90,   -0.31,   -0.43,    1.59,    0.59,    1.53,    1.25,    0.20,    0.64,   -2.14,   -1.68
196906,   -9.15,   -4.01,   -7.78,   -5.54,   -7.97,   -7.84,  -10.11,   -6.14,   -3.00,   -7.67,   -8.02,   -5.42,   -5.66,   -6.77,   -9.07
196907,   -6.28,   -6.47,   -5.49,   -7.48,   -9.01,   -7.85,   -5.77,   -7.49,   -5.95,   -6.59,   -3.51,   -7.32,   -7.70,   -8.01,   -9.78
196908,    6.49,    5.16,    4.69,    4.22,    8.84,    8.32,    5.91,    4.77,    5.35,    4.26,    5.44,    4.04,    4.48,    7.46,    9.91
196909,   -1.45,   -4.26,   -1.71,    0.02,   -1.84,   -2.49,   -1.12,   -2.50,   -5.15,   -1.87,   -1.43,   -0.09,    0.18,   -1.84,   -1.83
196910,    5.88,    3.93,    4.76,    6.24,    8.73,    6.61,    5.65,    5.20,    3.28,    2.89,    7.95,    6.19,    6.31,    7.81,    9.44
196911,   -3.03,   -2.14,   -3.42,   -2.58,   -3.99,   -4.27,   -2.63,   -2.98,   -1.70,   -3.54,   -3.22,   -2.98,   -2.01,   -2.58,   -5.04
196912,   -1.42,   -1.75,   -1.64,   -1.66,   -3.82,   -3.26,   -0.84,   -2.78,   -1.22,   -1.17,   -2.40,   -0.87,   -2.76,   -2.22,   -5.05
197001,   -8.32,   -7.75,   -7.66,   -7.81,   -7.27,  -11.44,   -7.35,   -7.25,   -8.01,   -8.80,   -5.80,   -7.80,   -7.82,   -6.73,   -7.70
197002,    4.82,    6.37,    6.20,    4.12,    4.14,    6.69,    4.26,    5.92,    6.61,    5.88,    6.71,    6.15,    1.24,    3.16,    4.92
197003,   -1.48,   -0.50,    0.92,   -0.60,   -2.74,   -2.42,   -1.20,   -0.52,   -0.48,    2.13,   -0.96,   -0.18,   -1.22,   -1.68,   -3.57
197004,  -12.95,   -7.82,   -8.08,  -11.69,  -15.70,  -13.96,  -12.65,   -7.18,   -8.14,   -8.27,   -7.78,  -11.23,  -12.39,  -15.27,  -16.05
197005,   -7.62,   -4.96,   -4.71,   -7.87,   -9.55,  -10.69,   -6.71,   -5.39,   -4.73,   -4.42,   -5.18,   -7.30,   -8.75,   -8.00,  -10.80
197006,   -7.25,   -4.58,   -3.32,   -5.58,   -7.39,   -6.80,   -7.38,   -2.43,   -5.69,   -1.91,   -5.59,   -3.69,   -8.48,   -7.88,   -6.98
197007,    7.59,    9.08,    8.09,    4.75,    3.79,    9.16,    6.33,    9.94,    8.03,    9.79,    6.63,    4.52,    5.40,    1.43,    7.29
197008,    4.78,    4.63,    5.12,    4.68,    8.23,    3.92,    5.48,    4.35,    4.99,    4.80,    5.40,    4.54,    5.09,    7.09,    9.81
197009,    6.57,    1.80,    3.80,    8.11,   10.73,    9.00,    4.58,    2.10,    1.43,    2.69,    4.76,    8.56,    6.83,   10.07,   11.65
197010,   -1.42,   -0.77,   -1.44,   -1.57,   -4.35,   -2.47,   -0.52,   -0.26,   -1.42,   -2.03,   -0.93,   -0.91,   -3.45,   -3.39,   -5.66
197011,    3.75,    5.96,    3.98,    5.00,    3.31,    3.14,    4.25,    5.64,    6.38,    4.52,    3.53,    4.89,    5.34,    4.03,    2.30
197012,    6.82,    5.72,    7.83,    4.92,    6.43,    7.66,    6.13,    5.02,    6.59,    8.50,    7.26,    4.03,    7.55,    7.88,    4.38
197101,    8.61,    2.80,    5.67,    5.34,    8.53,    7.52,    9.53,    3.23,    2.28,    6.65,    4.84,    5.30,    5.48,    7.96,    9.37
197102,    3.89,    0.97,    2.66,    1.91,    2.71,    4.57,    3.33,    0.85,    1.12,    2.06,    3.18,    1.69,    2.52,    2.74,    2.68
197103,    5.14,    3.26,    4.31,    5.42,    6.20,    5.15,    5.14,    3.14,    3.41,    2.88,    5.54,    6.05,    3.65,    6.47,    5.82
197104,    5.10,    3.75,    4.63,    3.57,    5.56,    6.26,    4.14,    3.51,    4.05,    5.45,    3.95,    2.68,    6.15,    5.63,    5.46
197105,   -3.80,   -3.86,   -2.37,   -4.56,   -3.18,   -3.27,   -4.25,   -4.38,   -3.22,   -2.49,   -2.27,   -4.71,   -4.16,   -2.75,   -3.80
197106,   -0.34,   -0.06,    1.49,   -0.67,    0.43,    0.08,   -0.70,    1.00,   -1.35,    0.25,    2.55,   -0.79,   -0.33,    1.47,   -1.09
197107,   -5.61,   -4.51,   -2.70,   -5.77,   -4.98,   -6.58,   -4.98,   -5.53,   -2.99,   -3.07,   -2.28,   -6.00,   -5.34,   -4.05,   -5.95
197108,    5.45,    3.42,    4.47,    7.25,    5.16,    5.93,    5.14,    1.87,    5.67,    3.57,    5.49,    8.06,    5.71,    4.91,    5.41
197109,   -0.61,   -0.56,   -0.02,   -1.21,    0.35,   -0.52,   -0.66,    0.10,   -1.47,    0.62,   -0.74,   -0.84,   -1.92,    1.00,   -0.34
197110,   -6.26,   -3.44,   -4.30,   -5.02,   -5.56,   -6.06,   -6.39,   -2.26,   -5.11,   -4.25,   -4.35,   -4.55,   -5.93,   -4.15,   -7.08
197111,   -0.75,    0.02,    0.29,    0.54,   -0.79,   -0.61,   -0.84,   -0.04,    0.10,    0.73,   -0.19,    1.49,   -1.37,    0.11,   -1.79
197112,   10.55,    8.42,    9.25,   10.09,   10.02,   11.85,    9.71,    8.79,    7.88,    9.14,    9.37,    9.04,   12.26,    9.33,   10.81
197201,    4.13,    2.89,    1.93,    2.81,    4.64,    4.48,    3.89,    4.54,    0.47,    2.65,    1.13,    2.05,    4.33,    3.48,    5.93
197202,    4.52,    1.52,    5.13,    3.91,    4.29,    2.52,    5.85,    1.45,    1.62,    4.55,    5.80,    3.80,    4.13,    5.75,    2.69
197203,   -1.34,    0.76,    0.93,    1.41,    0.63,   -3.05,   -0.24,    0.99,    0.41,    1.03,    0.82,    1.57,    1.08,    1.34,   -0.17
197204,    0.47,    0.28,    0.36,    1.70,    1.79,    1.28,   -0.04,    0.92,   -0.71,   -0.12,    0.89,    2.30,    0.51,    1.84,    1.74
197205,    0.43,    0.86,    3.53,    1.52,    2.43,   -1.09,    1.39,    1.51,   -0.17,    4.66,    2.25,    0.90,    2.76,    3.23,    1.52
197206,   -3.70,   -2.48,   -1.77,   -1.46,   -1.86,   -4.47,   -3.22,   -2.25,   -2.83,   -0.41,   -3.33,   -1.71,   -0.98,    0.15,   -4.19
197207,   -2.86,   -0.34,    0.45,    0.31,   -2.21,   -1.89,   -3.97,    0.96,   -2.07,    0.17,    0.73,    0.54,    0.06,    0.39,   -5.65
197208,    3.21,    3.43,    4.67,    2.24,    0.88,    5.19,    0.91,    2.53,    4.68,    4.07,    5.26,    3.60,    0.70,    0.60,    1.28
197209,   -2.21,   -1.37,    0.32,   -0.92,   -1.76,   -1.55,   -3.01,   -1.13,   -1.70,    0.71,   -0.07,   -0.78,   -1.09,   -1.12,   -2.66
197210,   -1.38,   -0.70,    1.62,    2.15,   -0.69,   -3.50,    1.21,   -1.73,    0.69,    1.14,    2.10,    2.55,    1.69,    0.03,   -1.71
197211,    7.68,    4.68,    4.71,    3.64,    5.87,    9.00,    6.14,    3.06,    6.82,    3.76,    5.63,    3.72,    3.54,    5.00,    7.14
197212,   -0.97,    1.93,    1.57,    2.22,    0.21,   -1.09,   -0.82,    2.83,    0.79,    1.69,    1.46,    2.34,    2.09,    0.21,    0.20
197301,   -6.22,   -0.49,   -0.62,   -3.28,   -5.43,   -6.15,   -6.30,    1.35,   -2.91,    0.38,   -1.59,   -2.23,   -4.51,   -2.83,   -9.11
197302,   -6.00,   -3.29,   -4.64,   -2.61,   -5.95,   -5.15,   -7.01,   -2.65,   -4.15,   -4.66,   -4.62,   -3.55,   -1.48,   -4.06,   -8.84
197303,   -2.67,    0.28,    1.10,   -1.75,   -2.82,   -2.15,   -3.29,    0.18,    0.42,    1.15,    1.05,   -1.00,   -2.64,   -1.25,   -5.35
197304,   -5.29,   -5.46,   -2.84,   -4.55,   -9.04,   -4.59,   -6.15,   -5.63,   -5.22,   -3.24,   -2.44,   -4.61,   -4.49,   -7.55,  -11.52
197305,   -5.16,   -1.93,   -1.57,   -0.87,   -4.39,   -4.97,   -5.40,   -2.43,   -1.24,   -2.10,   -1.04,   -1.91,    0.38,   -2.88,   -7.01
197306,   -2.39,   -1.27,    0.01,   -1.36,   -2.31,   -2.43,   -2.34,   -0.94,   -1.72,    1.19,   -1.15,   -0.06,   -2.88,   -0.77,   -5.09
197307,    9.79,    3.18,    4.36,   10.44,    9.65,   11.80,    8.53,    2.83,    3.63,    2.58,    6.38,    9.73,   11.48,    6.70,   16.66
197308,   -1.45,   -3.91,   -3.32,   -3.72,   -2.73,   -3.03,   -0.42,   -3.47,   -4.47,   -3.04,   -3.62,   -4.28,   -2.91,   -2.96,   -2.23
197309,    9.21,    3.17,    3.45,    8.04,    8.51,   10.50,    8.41,    0.57,    6.57,    1.65,    5.43,    7.42,    8.93,    8.06,    9.49
197310,    2.21,    1.43,   -0.30,   -0.35,   -3.90,   -0.37,    3.85,    4.05,   -1.80,    0.18,   -0.81,    0.01,   -0.84,   -4.06,   -3.56
197311,  -15.15,   -8.95,  -12.41,  -13.23,  -19.36,  -19.40,  -12.54,   -8.35,   -9.72,  -12.31,  -12.52,  -12.76,  -13.88,  -17.62,  -23.04
197312,    3.60,    2.28,    0.58,   -1.05,   -1.31,    0.88,    5.14,    1.00,    3.99,    1.43,   -0.34,   -2.39,    0.85,   -1.32,   -1.27
197401,    0.52,   -1.52,   -1.07,    1.23,    6.82,    3.81,   -1.26,   -3.33,    0.81,   -3.05,    1.09,    1.26,    1.19,    7.27,    5.82
197402,    1.57,    0.49,   -0.97,   -0.35,    0.41,    0.29,    2.30,   -0.02,    1.13,   -2.33,    0.45,   -0.89,    0.40,    0.19,    0.90
197403,   -2.42,   -2.08,   -0.90,   -2.41,   -3.25,   -4.52,   -1.24,   -2.15,   -1.99,   -0.41,   -1.41,   -2.73,   -1.98,   -3.02,   -3.78
197404,   -3.54,   -3.74,   -3.34,   -3.96,   -3.49,   -5.02,   -2.74,   -4.76,   -2.50,   -4.23,   -2.42,   -3.25,   -4.92,   -3.20,   -4.15
197405,   -6.28,   -4.17,   -0.82,   -2.95,   -0.96,   -5.81,   -6.54,   -5.64,   -2.42,   -0.14,   -1.52,   -3.07,   -2.79,    1.97,   -7.72
197406,   -1.50,   -0.68,   -0.92,   -1.04,   -3.57,   -4.26,   -0.03,   -1.46,    0.23,   -1.04,   -0.79,   -0.52,   -1.75,   -3.07,   -4.82
197407,   -1.98,   -7.05,   -9.76,  -12.37,   -9.65,   -1.78,   -2.04,   -6.15,   -8.38,   -8.72,  -10.88,  -13.16,  -11.30,   -9.24,  -10.15
197408,   -8.26,   -7.23,   -8.58,  -10.48,   -9.06,   -6.89,   -8.71,   -6.46,   -8.40,   -9.10,   -8.00,  -10.52,  -10.44,  -10.29,   -7.53
197409,  -11.25,  -11.51,  -11.17,  -13.43,  -15.69,   -8.54,  -12.16,  -10.62,  -12.88,   -9.68,  -12.79,  -13.71,  -13.05,  -14.43,  -17.23
197410,   18.49,   16.41,   17.96,   14.12,   17.15,   16.33,   19.24,   16.07,   16.95,   14.48,   21.90,   14.36,   13.80,   15.54,   19.19
197411,   -3.97,   -4.20,   -4.06,   -5.48,   -5.41,   -2.55,   -4.45,   -4.51,   -3.70,   -5.38,   -2.67,   -7.56,   -2.70,   -5.41,   -5.40
197412,   -2.39,   -2.03,   -2.07,   -3.86,   -5.56,   -2.22,   -2.45,   -1.73,   -2.50,   -0.37,   -3.82,   -4.75,   -2.73,   -6.49,   -4.43
197501,   14.80,   10.24,   11.01,   16.70,   22.35,   18.14,   13.65,    8.97,   12.23,   12.88,    9.03,   16.65,   16.76,   24.82,   19.40
197502,    6.46,    7.72,    7.89,    6.38,    6.58,    4.21,    7.27,    7.65,    7.83,    4.86,   11.22,    7.53,    4.93,    5.58,    7.82
197503,    5.08,    0.97,    3.67,    4.73,    9.56,    5.47,    4.95,    0.00,    2.43,    5.54,    1.72,    3.59,    6.18,    9.61,    9.50
197504,    8.55,    4.63,    4.79,    3.68,    5.67,    6.40,    9.30,    4.84,    4.32,    6.17,    3.31,    3.60,    3.79,    6.13,    5.11
197505,    5.13,    4.34,    6.44,    5.72,    6.85,    6.26,    4.75,    3.71,    5.28,    5.34,    7.66,    5.71,    5.72,    7.19,    6.45
197506,    5.19,    3.62,    5.37,    5.88,    5.26,    6.32,    4.80,    3.14,    4.33,    5.70,    5.01,    5.27,    6.65,    4.83,    5.80
197507,   -4.87,   -5.13,   -6.91,   -6.79,   -6.48,   -4.01,   -5.31,   -4.81,   -6.08,   -6.27,   -7.52,   -5.17,   -8.75,   -6.62,   -6.20
197508,   -1.57,   -1.80,   -1.31,   -2.05,   -4.00,   -0.80,   -1.97,   -1.54,   -2.57,   -0.85,   -1.76,   -1.64,   -2.58,   -3.59,   -4.78
197509,   -2.76,   -1.57,   -3.17,   -4.94,   -4.92,   -2.69,   -2.79,   -0.98,   -3.35,   -2.65,   -3.69,   -4.18,   -5.91,   -4.49,   -5.74
197510,    1.20,    5.73,    7.03,    8.28,    6.75,   -1.14,    2.42,    5.76,    5.67,    6.54,    7.52,    7.49,    9.30,    7.36,    5.55
197511,    0.12,    3.81,    3.00,    3.01,    3.85,   -1.66,    1.00,    3.29,    5.41,    2.77,    3.23,    4.21,    1.49,    4.77,    2.00
197512,    0.38,   -0.17,   -2.08,   -1.58,   -2.48,    0.57,    0.28,   -0.19,   -0.13,   -0.60,   -3.52,   -1.10,   -2.21,   -3.64,   -0.11
197601,   14.05,   11.70,   10.89,   14.11,   15.07,   17.12,   12.55,   11.33,   12.83,    9.63,   12.16,   13.95,   14.33,   14.99,   15.23
197602,    1.58,    0.79,   -1.27,    0.43,    1.56,    2.55,    1.09,    0.60,    1.35,   -1.74,   -0.80,    1.54,   -1.02,   -0.20,    5.04
197603,    2.33,    2.16,    4.53,    1.67,    2.45,    1.90,    2.55,    2.36,    1.59,    5.22,    3.86,    2.23,    0.91,    2.71,    1.95
197604,   -0.30,    0.02,   -1.53,   -1.85,   -1.43,    0.09,   -0.50,    0.46,   -1.29,   -2.25,   -0.81,   -1.28,   -2.62,   -0.95,   -2.35
197605,   -0.39,   -0.08,   -1.53,   -1.02,   -1.70,    1.15,   -1.19,    0.66,   -2.34,    0.08,   -3.10,   -1.37,   -0.55,   -1.87,   -1.38
197606,    6.07,    4.55,    3.46,    4.64,    3.69,    7.93,    5.11,    4.44,    4.91,    3.07,    3.85,    4.35,    5.03,    2.66,    5.66
197607,   -0.16,    0.12,   -0.91,   -0.77,   -2.33,   -0.51,    0.04,   -0.39,    0.52,   -1.44,   -0.66,   -0.57,   -1.07,   -2.06,   -2.89
197608,   -1.49,   -0.13,    0.11,    0.39,   -0.40,   -2.30,   -1.02,   -0.23,   -0.05,   -0.76,    0.52,    0.47,    0.27,    0.21,   -1.72
197609,    1.48,    3.91,    3.32,    2.12,    2.18,    1.54,    1.45,    3.87,    3.94,    3.05,    3.45,    1.84,    2.54,    1.83,    2.95
197610,   -3.13,   -2.56,   -2.39,   -1.26,   -2.69,   -4.32,   -2.46,   -2.07,   -2.93,   -2.91,   -2.16,   -0.51,   -2.41,   -1.98,   -4.23
197611,    1.85,   -0.26,    1.22,    1.10,   -0.13,    2.22,    1.64,    0.83,   -1.11,    1.95,    0.88,    1.75,    0.10,   -0.85,    1.46
197612,    6.38,    7.09,    5.48,    4.52,    5.45,    8.56,    5.16,    8.50,    5.98,    6.51,    5.00,    3.58,    6.00,    4.74,    6.97
197701,   -3.32,   -2.41,   -2.87,   -4.50,   -5.47,   -0.06,   -5.19,   -1.35,   -3.26,   -3.37,   -2.62,   -4.57,   -4.38,   -6.75,   -2.74
197702,   -1.84,   -2.64,   -1.07,   -0.78,   -1.86,   -1.73,   -1.90,   -3.07,   -2.28,   -2.23,   -0.53,   -0.12,   -1.81,   -1.49,   -2.64
197703,   -0.08,   -2.02,   -0.22,   -1.57,   -0.50,   -0.61,    0.24,   -2.95,   -1.27,    0.58,   -0.60,   -2.06,   -0.77,   -0.42,   -0.69
197704,    2.01,    1.87,   -0.33,   -0.41,   -1.07,    4.47,    0.52,    1.74,    1.98,    0.63,   -0.78,   -0.70,    0.05,   -1.52,   -0.15
197705,   -0.46,   -0.41,   -1.73,   -0.92,   -2.27,   -0.83,   -0.23,    0.11,   -0.82,   -0.76,   -2.19,   -0.62,   -1.40,   -2.99,   -0.80
197706,    5.39,    5.12,    6.32,    4.12,    4.44,    4.96,    5.66,    5.65,    4.69,    5.91,    6.51,    3.69,    4.80,    3.69,    5.92
197707,   -2.42,   -1.27,   -0.83,   -1.57,   -2.53,   -2.20,   -2.55,   -1.46,   -1.16,   -1.50,    0.14,   -1.24,   -1.86,   -3.15,   -1.19
197708,   -1.45,   -0.57,   -2.45,   -1.39,   -0.99,   -0.95,   -1.72,    0.17,   -1.02,   -2.28,   -2.68,   -2.30,   -0.58,   -1.21,   -0.52
197709,   -0.59,   -0.17,    1.08,   -0.31,    0.33,   -0.48,   -0.65,   -0.06,   -0.23,    1.67,    0.24,   -0.09,   -0.50,    0.41,    0.17
197710,   -3.19,   -3.67,   -3.96,   -4.30,   -3.79,   -3.42,   -3.06,   -4.20,   -3.35,   -4.38,   -3.36,   -4.00,   -4.56,   -3.94,   -3.49
197711,    5.60,    4.17,    3.42,    4.39,    5.73,    7.68,    4.46,    5.14,    3.59,    2.89,    4.17,    4.91,    3.94,    5.17,    6.91
197712,    0.99,    0.60,    1.53,    0.36,    0.17,    1.50,    0.71,   -0.14,    1.07,    1.84,    1.09,    0.75,    0.02,   -0.04,    0.61
197801,   -6.17,   -5.70,   -5.34,   -5.41,   -5.29,   -6.12,   -6.19,   -6.66,   -5.11,   -4.91,   -5.96,   -4.98,   -5.79,   -5.90,   -4.06
