This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The total return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
199707,    5.30,    6.14,    5.43,    5.58,    4.69,    4.75,    5.83,    5.91,    6.38,    5.66,    5.22,    5.55,    5.59,    5.97,    4.35
199708,    0.97,    0.76,    1.48,    2.75,    4.49,    1.15,    0.80,    0.73,    0.78,    1.44,    1.51,    2.17,    3.18,    3.63,    4.69
199709,    6.92,    6.58,    7.91,    8.26,    9.31,    6.86,    6.97,    6.60,    6.57,    7.56,    8.24,    7.72,    8.67,    9.25,    9.33
199710,    0.12,   -1.47,   -1.84,   -2.01,   -2.50,    0.74,   -0.50,   -1.21,   -1.73,   -1.95,   -1.74,   -1.96,   -2.05,   -2.45,   -2.51
199711,    2.84,    1.78,    1.55,    0.24,   -4.62,    3.45,    2.27,    1.93,    1.63,    2.02,    1.14,    0.71,   -0.10,   -0.80,   -5.57
199712,    5.58,    3.70,    3.57,    1.08,   -7.28,    5.55,    5.60,    4.25,    3.13,    4.06,    3.14,    1.98,    0.29,   -0.93,   -9.10
199801,   -1.49,   -1.64,   -0.27,   -0.29,    3.19,   -1.44,   -1.54,   -1.32,   -1.91,   -0.17,   -0.35,   -0.52,   -0.12,    0.14,    4.25
199802,    5.01,    6.05,    6.77,    7.13,    6.25,    4.22,    5.87,    5.96,    6.14,    7.26,    6.31,    7.16,    7.10,    7.17,    5.91
199803,    4.56,    4.14,    5.18,    5.91,    4.77,    5.17,    3.96,    4.41,    3.93,    5.38,    4.99,    5.58,    6.14,    5.71,    4.39
199804,    0.54,    1.06,    2.05,    1.74,    3.67,    0.00,    1.07,    1.14,    0.98,    1.97,    2.14,    1.10,    2.17,    2.09,    4.25
199805,   -1.91,   -2.13,   -2.50,   -3.46,   -6.00,   -1.61,   -2.19,   -2.49,   -1.84,   -1.82,   -3.11,   -2.71,   -4.06,   -5.12,   -6.34
199806,   -0.66,   -1.41,   -1.04,   -0.57,   -4.49,   -0.31,   -1.04,   -1.69,   -1.15,   -1.46,   -0.68,   -0.27,   -0.76,   -2.15,   -5.21
199807,   -3.62,   -3.95,   -4.26,   -5.94,   -6.41,   -3.08,   -4.18,   -4.36,   -3.52,   -3.36,   -5.06,   -5.88,   -5.98,   -6.11,   -6.49
199808,  -10.36,  -15.06,  -16.42,  -18.68,  -23.72,   -8.21,  -12.62,  -15.15,  -14.98,  -16.34,  -16.49,  -17.75,  -19.33,  -21.77,  -24.37
199809,    1.16,    2.82,    2.62,    4.20,    4.76,    1.07,    1.25,    3.23,    2.42,    2.42,    2.78,    4.05,    4.33,    4.84,    4.73
199810,    1.02,    3.42,    3.53,    3.76,    3.47,   -0.37,    2.37,    2.90,    3.90,    3.88,    3.20,    3.19,    4.19,    5.26,    2.83
199811,    3.13,    4.23,    4.50,    7.20,   11.42,    2.36,    3.87,    4.43,    4.05,    4.57,    4.44,    5.81,    8.45,    8.40,   12.57
199812,    2.35,    1.68,    2.37,    3.83,    1.95,    2.55,    2.15,    1.66,    1.70,    2.76,    2.06,    3.56,    4.03,    3.52,    1.36
199901,   -2.97,   -0.36,   -0.93,    2.50,   14.27,   -3.29,   -2.67,   -0.64,   -0.10,   -1.34,   -0.57,    2.54,    2.47,    6.26,   17.41
199902,   -2.77,   -3.23,   -3.86,   -5.33,   -5.70,   -2.58,   -2.95,   -3.09,   -3.35,   -3.12,   -4.55,   -4.03,   -6.07,   -7.38,   -5.10
199903,   -2.27,   -1.23,   -1.46,   -1.70,   -0.28,   -2.97,   -1.50,   -1.35,   -1.11,   -2.04,   -0.99,   -1.37,   -1.91,   -1.40,    0.11
199904,    4.73,    7.21,    7.49,    8.18,    9.87,    3.23,    6.48,    7.13,    7.29,    7.33,    7.64,    7.16,    8.93,    9.06,   10.17
199905,    2.55,    1.88,    2.73,    3.23,    4.03,    3.19,    1.72,    1.57,    2.21,    2.11,    3.28,    2.54,    3.69,    5.02,    3.62
199906,    2.25,    3.87,    3.73,    4.72,    3.94,    1.48,    3.12,    3.11,    4.59,    2.98,    4.47,    4.50,    4.88,    5.24,    3.41
199907,    0.53,   -0.59,    0.15,    0.19,    1.39,    0.81,    0.23,   -0.24,   -0.96,   -0.67,    0.93,   -0.55,    0.74,    0.34,    1.77
199908,   -2.46,   -3.24,   -4.02,   -3.56,   -3.61,   -1.87,   -3.13,   -4.16,   -2.38,   -3.65,   -4.39,   -4.14,   -3.12,   -2.13,   -4.11
199909,   -3.02,   -3.42,   -3.29,   -2.33,   -0.46,   -2.73,   -3.34,   -4.16,   -2.60,   -2.75,   -3.73,   -2.39,   -2.29,   -1.85,    0.07
199910,    0.38,    1.02,   -0.45,   -1.55,    0.05,    0.06,    0.76,    0.31,    1.70,   -0.24,   -0.63,   -0.88,   -2.02,   -0.30,    0.17
199911,   -0.69,    0.55,    1.14,    4.94,   17.29,   -1.07,   -0.21,    0.54,    0.55,    1.54,    0.73,    3.22,    6.31,   10.69,   19.98
199912,   -1.97,    0.63,    2.01,    5.84,   15.09,   -2.58,   -1.21,    0.20,    1.08,    1.10,    2.92,    5.43,    6.16,    9.48,   17.46
200001,   -2.92,   -4.33,   -1.18,    0.40,   11.58,   -1.66,   -4.30,   -3.30,   -5.38,   -3.14,    0.46,   -0.49,    1.08,    4.36,   14.12
200002,   -3.24,   -4.26,   -1.72,    3.51,   24.77,   -2.07,   -4.81,   -4.65,   -3.88,   -2.55,   -0.95,    1.47,    5.27,   12.12,   29.06
200003,    3.06,    7.05,    6.34,    4.99,   -4.10,    1.97,    4.46,    7.47,    6.64,    7.27,    5.53,    6.35,    3.89,    2.16,   -5.99
200004,    2.14,    0.67,   -0.03,   -2.47,  -17.81,    1.98,    2.32,    1.38,   -0.12,   -0.30,    0.23,   -2.02,   -2.85,   -7.52,  -20.88
200005,    0.57,    0.84,    0.66,   -1.37,  -11.66,    0.79,    0.27,    0.76,    0.94,    0.96,    0.36,   -0.18,   -2.36,   -3.80,  -13.42
200006,    1.13,   -0.18,    0.26,    2.28,   14.27,    1.28,    0.92,    0.06,   -0.42,   -0.16,    0.63,    1.27,    3.17,    4.60,   16.42
200007,    2.47,    3.30,    2.12,    1.19,   -5.53,    2.30,    2.69,    3.38,    3.22,    1.75,    2.45,    0.21,    1.95,   -0.12,   -6.76
200008,    3.79,    4.80,    4.79,    5.50,    7.44,    3.70,    3.91,    5.23,    4.37,    3.21,    6.18,    5.67,    5.36,    7.32,    7.48
200009,    1.95,    0.41,    0.83,   -1.45,   -7.71,    2.32,    1.52,    0.20,    0.59,    1.35,    0.34,   -1.19,   -1.65,   -2.37,   -9.28
200010,   -0.29,    0.68,   -0.38,   -2.68,  -11.52,   -0.13,   -0.51,    1.14,    0.22,    0.12,   -0.79,   -1.20,   -3.81,   -5.60,  -13.48
200011,    1.36,   -0.59,   -2.64,   -6.28,  -22.20,    1.49,    1.22,    0.01,   -1.16,   -2.03,   -3.21,   -4.12,   -7.83,  -13.71,  -25.16
200012,    5.32,    7.48,    6.77,    4.17,   -7.54,    4.82,    6.05,    7.29,    7.70,    6.76,    6.79,    5.67,    3.09,   -0.75,   -9.64
200101,    3.25,    3.28,    6.46,   11.45,   41.13,    3.64,    2.73,    2.69,    3.88,    6.03,    6.84,    8.55,   13.59,   19.86,   47.85
200102,    1.85,    1.02,    0.50,   -2.23,  -15.11,    1.76,    1.98,    0.82,    1.22,    0.66,    0.35,   -0.25,   -3.74,   -7.42,  -17.17
200103,   -0.45,   -0.13,   -1.62,   -3.03,  -12.41,    0.07,   -1.29,   -0.05,   -0.21,   -1.60,   -1.64,   -2.23,   -3.62,   -5.61,  -14.41
200104,    2.85,    4.41,    5.12,    5.49,   10.22,    2.39,    3.59,    3.51,    5.29,    5.51,    4.78,    5.46,    5.52,    8.49,   10.80
200105,    5.78,    4.83,    5.81,    6.53,    7.88,    5.63,    6.00,    5.30,    4.31,    5.62,    5.98,    5.51,    7.29,    9.01,    7.54
200106,    2.47,    2.16,    2.28,    2.60,    0.51,    2.18,    2.83,    2.06,    2.25,    1.97,    2.51,    2.12,    3.00,    4.17,   -0.57
200107,    1.99,    2.46,    1.12,   -0.57,   -6.55,    2.19,    1.70,    2.03,    2.85,    1.77,    0.45,    0.28,   -1.26,   -1.87,   -8.00
200108,    0.42,   -0.15,   -0.85,   -2.00,   -6.80,    0.77,   -0.04,   -0.23,   -0.07,   -0.19,   -1.50,   -2.56,   -1.49,   -3.22,   -8.21
200109,   -4.32,   -7.89,   -9.59,  -11.87,  -17.35,   -3.44,   -5.41,   -7.92,   -7.87,   -8.34,  -10.60,  -11.43,  -12.20,  -13.87,  -18.61
200110,    0.34,    1.44,    3.83,    6.65,   13.82,    0.32,    0.35,    1.46,    1.43,    2.29,    5.46,    6.37,    6.90,    9.45,   15.36
200111,    3.15,    4.86,    6.14,    7.09,   10.72,    2.60,    3.86,    5.03,    4.70,    5.63,    6.58,    7.30,    6.94,    8.87,   11.36
200112,    3.30,    4.73,    5.94,    7.08,    7.58,    2.98,    3.68,    4.08,    5.43,    5.82,    6.04,    6.87,    7.24,    6.55,    7.93
200201,    2.09,    1.85,    1.69,    1.78,    2.12,    2.07,    2.11,    2.06,    1.63,    2.40,    0.96,    2.31,    1.36,    0.04,    2.99
200202,    2.44,    1.71,    0.87,   -0.58,   -8.74,    2.20,    2.72,    1.69,    1.72,    1.88,   -0.01,   -0.42,   -0.69,   -5.12,  -10.22
200203,    4.96,    6.00,    6.42,    7.79,   10.11,    4.69,    5.31,    6.48,    5.46,    6.31,    6.53,    7.93,    7.69,    9.75,   10.28
200204,    4.21,    3.39,    3.94,    2.55,   -3.98,    3.96,    4.52,    4.56,    2.20,    3.83,    4.06,    1.80,    3.05,   -1.97,   -4.97
200205,    0.96,    0.28,    0.08,   -1.54,   -4.73,    1.51,    0.29,    0.60,   -0.07,    0.47,   -0.28,   -1.02,   -1.92,   -3.61,   -5.24
200206,   -1.70,   -1.87,   -2.34,   -4.09,  -11.33,   -1.62,   -1.79,   -2.16,   -1.62,   -2.71,   -2.03,   -3.19,   -4.81,   -7.95,  -12.84
200207,   -5.24,   -8.18,  -10.60,  -12.32,  -14.31,   -4.72,   -5.92,   -7.19,   -9.05,  -10.25,  -10.95,  -11.13,  -13.20,  -14.43,  -14.26
200208,    1.44,    0.53,    1.44,    0.36,   -0.77,    1.19,    1.85,    0.95,    0.12,    1.17,    1.69,    0.18,    0.51,   -1.68,   -0.38
200209,   -3.18,   -5.90,   -6.65,   -6.81,  -12.43,   -2.40,   -4.58,   -5.46,   -6.29,   -5.22,   -7.85,   -6.30,   -7.23,   -9.58,  -13.74
200210,    1.59,    1.91,    1.96,    2.91,    7.64,    1.49,    1.83,    2.75,    1.12,    1.50,    2.41,    1.37,    3.99,    6.05,    8.43
200211,    2.48,    4.08,    5.97,    9.50,   23.28,    2.61,    2.25,    4.12,    4.04,    5.80,    6.15,    7.87,   10.84,   14.95,   27.35
200212,    1.02,   -0.06,   -1.49,   -3.88,  -10.90,    1.50,    0.15,    0.78,   -1.04,   -1.07,   -1.84,   -2.77,   -4.70,   -6.67,  -12.66
200301,    0.72,   -2.24,   -2.46,   -0.83,    1.92,    1.59,   -0.81,   -1.87,   -2.62,   -2.99,   -2.00,   -0.83,   -0.84,    0.52,    2.48
200302,    0.07,   -1.79,   -2.68,   -2.88,   -3.72,    0.45,   -0.73,   -1.07,   -2.46,   -2.53,   -2.82,   -3.40,   -2.50,   -2.90,   -4.04
200303,    0.98,    1.36,    0.75,    0.81,    1.38,    0.70,    1.49,    1.49,    1.24,    0.53,    0.95,    1.29,    0.43,    2.92,    0.69
200304,    5.28,    6.19,    8.04,    8.98,   13.97,    4.90,    6.02,    5.97,    6.46,    7.98,    8.08,    7.94,    9.85,   11.65,   15.09
200305,    5.23,    6.22,    7.76,   10.83,   22.97,    5.29,    5.15,    6.54,    5.90,    7.28,    8.18,    9.86,   11.69,   18.21,   25.25
200306,    1.60,    2.27,    3.70,    4.02,    8.23,    1.62,    1.56,    2.32,    2.22,    3.56,    3.85,    4.55,    3.64,    4.69,    9.61
200307,    3.22,    4.09,    4.23,    6.46,   10.20,    3.21,    3.24,    4.08,    4.10,    4.17,    4.29,    5.82,    6.98,    9.01,   10.61
200308,    2.21,    2.97,    3.73,    4.87,    6.41,    1.92,    2.52,    2.66,    3.28,    3.30,    4.12,    4.46,    5.20,    5.15,    6.85
200309,    1.28,    0.21,   -0.32,   -0.28,    4.67,    1.53,    1.02,    1.26,   -0.82,   -1.25,    0.44,   -0.25,   -0.30,    0.15,    6.13
200310,    5.07,    6.21,    7.04,    7.91,   10.18,    4.61,    5.55,    6.04,    6.37,    6.58,    7.47,    7.33,    8.37,    8.97,   10.60
200311,    2.81,    2.45,    3.86,    3.91,    4.24,    2.17,    3.46,    2.55,    2.37,    4.33,    3.46,    4.08,    3.78,    5.38,    3.82
200312,    4.22,    3.89,    4.02,    3.55,    3.12,    3.84,    4.63,    4.14,    3.66,    4.74,    3.38,    3.38,    3.71,    3.55,    2.98
200401,    1.90,    2.61,    2.92,    4.40,   11.12,    1.79,    2.02,    2.83,    2.41,    2.59,    3.19,    3.78,    4.96,    6.23,   12.96
200402,    2.46,    2.28,    2.43,    2.25,   -0.05,    1.86,    3.15,    2.64,    1.92,    2.74,    2.17,    2.50,    2.06,    1.67,   -0.68
200403,    0.35,    0.74,    0.58,    1.21,   -0.38,    0.99,   -0.28,    0.64,    0.84,    0.59,    0.57,    0.63,    1.70,    0.57,   -0.78
200404,   -1.65,   -1.41,   -1.47,   -1.48,   -4.67,   -2.36,   -0.89,   -1.17,   -1.65,   -1.03,   -1.91,   -1.43,   -1.51,   -2.71,   -5.47
200405,    0.44,    0.13,    0.31,    0.12,   -0.43,    0.24,    0.66,   -0.07,    0.30,    0.08,    0.51,    0.10,    0.13,    0.68,   -0.86
200406,    2.14,    2.95,    3.78,    3.70,    1.72,    1.87,    2.43,    3.10,    2.81,    3.84,    3.73,    3.93,    3.54,    3.49,    1.11
200407,   -1.72,   -2.62,   -3.30,   -4.27,   -9.72,   -1.74,   -1.70,   -1.90,   -3.33,   -3.30,   -3.30,   -3.44,   -5.01,   -7.13,  -10.66
200408,    1.46,    0.75,   -0.13,   -0.78,   -3.13,    1.41,    1.51,    1.20,    0.36,    0.23,   -0.50,   -0.44,   -1.06,   -2.20,   -3.49
200409,    1.61,    2.87,    4.33,    4.14,    4.89,    1.46,    1.77,    2.82,    2.91,    4.14,    4.51,    4.49,    3.87,    5.05,    4.83
200410,    1.80,    1.85,    2.23,    2.02,    1.78,    1.50,    2.11,    2.21,    1.50,    2.42,    2.04,    1.22,    2.63,    2.63,    1.49
200411,    4.34,    5.98,    7.39,    7.46,   11.23,    3.84,    4.87,    5.61,    6.29,    7.45,    7.34,    7.81,    7.18,    9.03,   11.97
200412,    2.97,    3.68,    3.34,    4.80,    8.43,    2.83,    3.12,    4.02,    3.39,    2.99,    3.70,    3.78,    5.71,    6.10,    9.21
200501,   -1.51,   -1.83,   -1.54,   -1.83,   -5.49,   -1.21,   -1.83,   -1.84,   -1.82,   -2.05,   -1.04,   -2.11,   -1.59,   -2.94,   -6.26
200502,    0.83,    1.73,    1.58,    2.69,    0.15,    0.50,    1.18,    1.39,    2.01,    1.60,    1.56,    2.81,    2.60,    1.96,   -0.48
200503,   -0.84,   -0.46,   -0.65,   -2.17,   -4.81,   -0.89,   -0.80,   -0.25,   -0.64,   -0.24,   -1.05,   -1.81,   -2.49,   -3.38,   -5.30
200504,   -1.97,   -3.29,   -4.29,   -4.95,   -7.81,   -1.11,   -2.93,   -2.64,   -3.82,   -3.90,   -4.64,   -4.95,   -4.94,   -5.85,   -8.52
200505,    2.70,    3.59,    4.71,    5.62,    5.50,    2.11,    3.37,    3.49,    3.68,    4.55,    4.84,    5.43,    5.81,    4.62,    5.87
200506,    1.88,    2.38,    3.54,    4.11,    3.69,    2.00,    1.76,    2.33,    2.42,    3.45,    3.61,    4.26,    4.02,    4.11,    3.52
200507,    3.30,    4.52,    5.45,    6.50,    8.21,    2.64,    3.85,    3.92,    5.05,    5.43,    5.47,    6.36,    6.62,    8.34,    8.16
200508,   -0.64,   -0.89,   -1.03,   -1.32,   -1.26,   -0.79,   -0.50,   -1.25,   -0.55,   -0.50,   -1.47,   -1.30,   -1.33,   -0.54,   -1.56
200509,    0.07,   -0.03,    0.36,    0.85,    0.79,   -0.15,    0.31,    0.17,   -0.20,    0.05,    0.61,    0.97,    0.74,    1.01,    0.70
200510,   -1.15,   -1.48,   -2.11,   -3.00,   -4.71,   -1.18,   -1.10,   -1.92,   -1.12,   -1.88,   -2.29,   -2.72,   -3.22,   -3.02,   -5.49
200511,    2.80,    3.56,    3.91,    3.95,    3.54,    2.51,    3.14,    3.52,    3.59,    3.42,    4.36,    4.28,    3.63,    4.65,    3.07
200512,    0.68,    0.11,    0.21,    0.92,    1.31,    0.59,    0.78,    0.34,   -0.08,    0.20,    0.21,    0.73,    1.06,    1.41,    1.27
200601,    2.09,    3.56,    5.47,    7.97,   11.35,    1.67,    2.60,    3.16,    3.88,    5.45,    5.49,    7.64,    8.26,   10.18,   11.82
200602,    1.28,    1.22,    1.03,   -0.08,    0.13,    1.21,    1.35,    1.80,    0.74,    1.67,    0.43,    0.55,   -0.76,   -0.16,    0.25
200603,    1.74,    3.37,    3.30,    4.36,    5.25,    1.77,    1.70,    2.86,    3.87,    3.12,    3.48,    4.27,    4.43,    4.13,    5.69
200604,    0.74,    0.04,    0.32,    0.89,    0.91,    0.74,    0.74,    0.26,   -0.17,    0.01,    0.66,    1.08,    0.74,    0.99,    0.89
200605,   -0.49,   -2.03,   -3.45,   -4.65,   -7.30,    0.03,   -1.05,   -1.58,   -2.47,   -3.12,   -3.76,   -4.41,   -4.88,   -5.82,   -7.93
200606,    0.21,    0.15,   -0.27,   -0.75,   -1.69,    0.03,    0.40,    0.50,   -0.16,    0.20,   -0.71,   -0.39,   -1.13,   -0.87,   -2.04
200607,    0.60,   -0.57,   -2.02,   -3.77,   -5.96,    1.08,    0.02,   -0.23,   -0.90,   -2.21,   -1.85,   -3.96,   -3.59,   -5.75,   -6.07
200608,    1.68,    2.64,    2.69,    2.32,    1.84,    1.54,    1.83,    2.58,    2.71,    2.34,    3.00,    2.58,    2.09,    1.47,    2.02
200609,    1.33,    1.95,    1.74,    1.63,   -0.06,    0.98,    1.68,    2.02,    1.89,    1.51,    1.98,    2.29,    1.04,    1.24,   -0.62
200610,    2.46,    3.57,    4.24,    5.62,    6.03,    2.37,    2.54,    3.16,    3.98,    4.31,    4.18,    4.99,    6.28,    6.05,    6.02
200611,    1.99,    2.38,    2.17,    2.85,    3.09,    1.81,    2.16,    2.15,    2.59,    2.07,    2.27,    3.29,    2.48,    2.17,    3.51
200612,    1.74,    1.83,    1.45,    1.25,    1.10,    1.50,    1.95,    1.72,    1.93,    1.40,    1.49,    1.21,    1.29,    1.12,    1.10
200701,    1.02,    1.71,    2.11,    2.60,    2.91,    0.16,    1.83,    1.85,    1.58,    1.86,    2.32,    3.15,    2.12,    2.30,    3.14
200702,    0.51,    0.21,    0.13,    0.16,    0.11,    0.85,    0.16,    0.03,    0.37,    0.23,    0.03,    0.76,   -0.42,    0.38,    0.00
200703,    0.43,    0.70,    1.18,    0.49,   -0.17,    0.21,    0.65,    0.38,    0.98,    0.90,    1.44,    0.61,    0.37,    0.88,   -0.57
200704,    1.53,    1.66,    1.81,    2.68,    2.68,    0.99,    2.17,    1.23,    2.07,    1.13,    2.46,    2.62,    2.75,    2.11,    2.93
200705,    2.05,    3.10,    3.63,    3.29,    1.47,    1.55,    2.64,    2.98,    3.23,    3.78,    3.50,    3.30,    3.28,    3.37,    0.66
200706,   -1.29,   -1.28,   -1.01,   -0.22,   -0.49,   -1.05,   -1.53,   -1.48,   -1.08,   -1.29,   -0.75,   -0.58,    0.09,   -0.42,   -0.52
200707,   -4.00,   -4.32,   -5.52,   -5.58,   -5.23,   -3.68,   -4.32,   -4.05,   -4.55,   -5.25,   -5.76,   -5.34,   -5.78,   -5.23,   -5.23
200708,    1.38,    0.87,    0.60,   -1.03,   -3.20,    1.01,    1.80,    1.48,    0.36,    0.56,    0.63,   -0.38,   -1.63,   -2.00,   -3.88
200709,    1.66,    1.42,    1.89,    2.08,    1.06,    1.53,    1.80,    1.08,    1.71,    1.33,    2.40,    1.97,    2.18,    1.16,    0.98
200710,    1.10,    0.67,    1.83,    2.00,    0.48,    0.53,    1.75,    0.46,    0.88,    2.00,    1.64,    2.45,    1.55,    0.23,    0.65
200711,   -2.94,   -4.77,   -6.41,   -8.64,  -12.59,   -2.10,   -3.92,   -4.13,   -5.38,   -6.52,   -6.29,   -8.43,   -8.83,  -10.67,  -13.86
200712,   -1.00,   -0.55,   -0.95,   -1.46,   -2.19,   -1.29,   -0.71,   -0.69,   -0.44,   -0.41,   -1.41,   -1.56,   -1.37,   -1.21,   -2.77
200801,   -4.45,   -5.01,   -5.43,   -5.88,   -5.19,   -4.20,   -4.71,   -4.70,   -5.25,   -5.13,   -5.68,   -5.43,   -6.46,   -5.63,   -4.91
200802,   -0.72,   -1.38,   -1.68,   -3.31,   -3.85,   -0.82,   -0.62,   -1.12,   -1.66,   -2.27,   -1.19,   -2.36,   -4.19,   -4.69,   -3.18
200803,   -0.92,   -0.78,   -0.73,   -2.61,   -5.10,   -1.29,   -0.54,   -1.13,   -0.47,   -1.25,   -0.31,   -1.89,   -3.17,   -3.37,   -6.38
200804,    2.20,    3.16,    2.72,    3.27,    1.17,    1.63,    2.75,    2.83,    3.46,    2.62,    2.82,    3.03,    3.47,    2.17,    0.46
200805,    2.72,    3.57,    3.70,    3.93,    3.11,    2.33,    3.13,    3.75,    3.43,    3.96,    3.49,    3.99,    3.87,    3.64,    2.80
200806,   -6.01,   -8.92,   -8.32,  -10.13,  -10.62,   -5.40,   -6.64,   -8.59,   -9.20,   -8.00,   -8.60,  -10.87,   -9.49,  -10.81,  -10.52
200807,    1.45,    1.86,    1.84,    1.61,   -0.40,    1.00,    1.84,    0.49,    2.88,    2.59,    1.06,    1.71,    1.52,    1.23,   -1.12
200808,    3.04,    3.67,    3.34,    2.85,    1.01,    2.63,    3.38,    3.97,    3.40,    4.01,    2.75,    2.63,    3.08,    1.22,    0.85
200809,   -5.89,   -9.28,  -10.05,  -11.10,  -14.24,   -4.45,   -7.06,   -8.77,   -9.84,   -9.91,  -10.19,  -10.61,  -11.49,  -12.44,  -15.66
200810,  -14.52,  -18.66,  -21.93,  -23.39,  -24.24,  -12.08,  -16.65,  -17.22,  -19.94,  -21.51,  -22.35,  -22.56,  -24.19,  -25.50,  -23.23
200811,   -8.05,   -9.79,  -13.91,  -15.87,  -19.27,   -7.74,   -8.41,   -9.31,  -10.21,  -13.37,  -14.47,  -14.35,  -17.36,  -16.77,  -21.08
200812,    2.80,    3.51,    4.71,    5.62,   -1.11,    1.80,    3.87,    3.80,    3.27,    4.67,    4.75,    6.49,    4.78,   -0.91,   -1.28
200901,   -4.32,   -6.49,   -6.96,   -5.17,    1.22,   -3.55,   -5.06,   -6.20,   -6.72,   -7.05,   -6.87,   -5.23,   -5.10,   -3.27,    5.56
200902,   -8.53,   -9.00,  -11.11,  -13.16,  -15.68,   -8.42,   -8.62,   -9.08,   -8.93,  -10.98,  -11.23,  -12.02,  -14.09,  -12.24,  -17.94
200903,    4.20,    8.24,   10.39,   12.20,   21.51,    3.18,    4.98,    7.81,    8.65,   10.28,   10.48,   10.81,   13.64,   15.09,   26.67
200904,    5.48,   13.31,   17.57,   25.18,   32.04,    3.11,    7.28,   11.96,   14.52,   16.34,   18.68,   23.89,   26.55,   35.42,   29.28
200905,    3.03,    4.73,    7.12,   11.78,   15.56,    2.83,    3.17,    4.67,    4.78,    6.12,    8.09,   12.59,   11.09,   13.93,   17.13
200906,    3.54,    2.97,    2.40,    4.46,    3.61,    5.67,    2.22,    3.70,    2.34,    2.38,    2.43,    6.16,    2.74,    3.31,    3.88
200907,    5.95,    6.72,    8.26,   10.87,    9.42,    4.99,    6.53,    5.87,    7.52,    7.98,    8.58,   10.45,   11.28,   10.65,    8.57
200908,    2.05,    1.55,    2.20,    5.82,   13.02,    1.29,    2.57,    1.25,    1.84,    2.84,    1.53,    4.64,    6.78,    7.50,   16.43
200909,    3.25,    4.99,    5.53,    7.23,    9.45,    1.96,    4.19,    4.79,    5.17,    4.92,    6.10,    6.71,    7.71,    9.25,    9.57
200910,   -1.56,   -4.11,   -5.07,   -7.05,   -8.70,   -1.17,   -1.82,   -3.77,   -4.43,   -5.10,   -5.05,   -5.61,   -8.50,   -7.55,   -9.37
200911,    3.75,    2.59,    2.23,    2.28,    0.42,    3.95,    3.62,    2.89,    2.34,    3.09,    1.36,    2.62,    1.96,    1.79,   -0.44
200912,    4.37,    6.06,    6.70,    8.24,    6.82,    4.12,    4.56,    5.21,    6.80,    6.92,    6.48,    7.59,    8.78,    7.65,    6.33
