This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on OP.

The portfolios are constructed at the end of June.  OP, operating profitability, is
operating profits (sales minus cost of goods sold, minus selling, general, and
administrative expenses, minus interest expense) divided by book equity
at the last fiscal year end of the prior calendar year.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

Please be aware that some of the value-weight averages of operating profitability for
deciles 1 and 10 are extreme. These are driven by extraordinary values of OP for
individual firms. We have spot checked the accounting data that produce the
extraordinary values and all the numbers we examined accurately reflect the
data in the firm's accounting statements.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weight Returns -- Monthly
,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
197307,    1146,    1168,    1146,     866,     532,     583,     657,     822,     533,     333,     280,     252,     283,     300,     333,     324,     373,     449
197308,    1143,    1167,    1146,     864,     531,     582,     657,     822,     533,     331,     279,     252,     283,     299,     333,     324,     373,     449
197309,    1140,    1163,    1145,     861,     529,     580,     657,     821,     530,     331,     279,     250,     283,     297,     333,     324,     373,     448
197310,    1136,    1161,    1145,     857,     528,     580,     656,     821,     526,     331,     279,     249,     283,     297,     332,     324,     373,     448
197311,    1134,    1161,    1144,     856,     527,     580,     655,     821,     526,     330,     278,     249,     283,     297,     332,     323,     373,     448
197312,    1126,    1159,    1143,     849,     526,     579,     653,     821,     521,     328,     277,     249,     282,     297,     331,     322,     373,     448
197401,    1122,    1157,    1143,     846,     525,     578,     652,     821,     518,     328,     276,     249,     281,     297,     330,     322,     373,     448
197402,    1115,    1155,    1140,     839,     525,     577,     651,     818,     511,     328,     276,     249,     281,     296,     329,     322,     372,     446
197403,    1113,    1154,    1136,     837,     525,     576,     650,     815,     510,     327,     276,     249,     281,     295,     329,     321,     370,     445
197404,    1107,    1152,    1136,     833,     523,     576,     648,     815,     507,     326,     274,     249,     281,     295,     327,     321,     370,     445
197405,    1105,    1149,    1134,     831,     523,     573,     648,     813,     506,     325,     274,     249,     280,     293,     327,     321,     370,     443
197406,    1099,    1146,    1132,     826,     522,     571,     647,     811,     502,     324,     273,     249,     280,     291,     326,     321,     369,     442
197407,    1114,    1191,    1166,     853,     528,     613,     658,     819,     491,     362,     261,     267,     316,     297,     311,     347,     349,     470
197408,    1110,    1191,    1163,     849,     528,     613,     657,     817,     489,     360,     261,     267,     316,     297,     311,     346,     347,     470
197409,    1108,    1187,    1158,     847,     528,     609,     657,     812,     487,     360,     261,     267,     314,     295,     311,     346,     345,     467
197410,    1106,    1186,    1152,     845,     527,     609,     657,     806,     485,     360,     261,     266,     314,     295,     311,     346,     343,     463
197411,    1103,    1185,    1146,     843,     526,     609,     655,     801,     484,     359,     260,     266,     314,     295,     310,     345,     340,     461
197412,    1099,    1185,    1144,     839,     526,     609,     655,     799,     481,     358,     260,     266,     314,     295,     310,     345,     340,     459
197501,    1096,    1183,    1142,     837,     524,     608,     653,     799,     479,     358,     259,     265,     314,     294,     310,     343,     340,     459
197502,    1090,    1183,    1142,     831,     524,     608,     653,     799,     473,     358,     259,     265,     314,     294,     310,     343,     340,     459
197503,    1088,    1182,    1140,     829,     524,     607,     653,     797,     472,     357,     259,     265,     314,     293,     310,     343,     340,     457
197504,    1086,    1182,    1139,     827,     524,     607,     652,     797,     470,     357,     259,     265,     314,     293,     310,     342,     340,     457
197505,    1085,    1180,    1138,     826,     524,     605,     652,     796,     469,     357,     259,     265,     314,     291,     310,     342,     340,     456
197506,    1083,    1179,    1138,     825,     523,     604,     652,     796,     469,     356,     258,     265,     314,     290,     310,     342,     340,     456
197507,    1297,    1274,    1239,     952,     660,     629,     682,     887,     601,     351,     345,     315,     288,     341,     330,     352,     363,     524
197508,    1294,    1272,    1238,     949,     659,     628,     681,     887,     598,     351,     345,     314,     287,     341,     330,     351,     363,     524
197509,    1293,    1271,    1235,     948,     659,     627,     680,     885,     597,     351,     345,     314,     286,     341,     330,     350,     362,     523
197510,    1291,    1271,    1233,     946,     659,     627,     680,     883,     595,     351,     345,     314,     286,     341,     330,     350,     362,     521
197511,    1289,    1269,    1231,     944,     659,     626,     679,     881,     593,     351,     345,     314,     286,     340,     329,     350,     362,     519
197512,    1286,    1267,    1230,     942,     657,     625,     678,     881,     591,     351,     344,     313,     286,     339,     329,     349,     362,     519
197601,    1283,    1262,    1227,     941,     655,     621,     677,     878,     590,     351,     342,     313,     284,     337,     328,     349,     362,     516
197602,    1278,    1259,    1224,     938,     652,     619,     676,     876,     587,     351,     340,     312,     284,     335,     328,     348,     362,     514
197603,    1275,    1256,    1223,     936,     650,     617,     676,     875,     586,     350,     339,     311,     282,     335,     328,     348,     362,     513
197604,    1270,    1255,    1220,     932,     648,     617,     676,     872,     584,     348,     338,     310,     282,     335,     328,     348,     361,     511
197605,    1268,    1254,    1214,     930,     648,     616,     675,     867,     584,     346,     338,     310,     281,     335,     328,     347,     360,     507
197606,    1265,    1250,    1213,     927,     647,     615,     673,     866,     582,     345,     338,     309,     281,     334,     326,     347,     360,     506
197607,    1335,    1286,    1250,    1020,     636,     666,     653,     896,     635,     385,     315,     321,     324,     342,     299,     354,     387,     509
197608,    1333,    1283,    1249,    1018,     636,     665,     651,     895,     633,     385,     315,     321,     324,     341,     297,     354,     386,     509
197609,    1331,    1277,    1246,    1016,     634,     662,     650,     892,     631,     385,     315,     319,     323,     339,     296,     354,     385,     507
197610,    1327,    1273,    1246,    1012,     634,     660,     648,     892,     627,     385,     315,     319,     321,     339,     294,     354,     385,     507
197611,    1325,    1272,    1245,    1010,     633,     660,     648,     891,     626,     384,     315,     318,     321,     339,     294,     354,     384,     507
197612,    1322,    1270,    1243,    1007,     632,     660,     647,     889,     624,     383,     315,     317,     321,     339,     293,     354,     382,     507
197701,    1320,    1267,    1237,    1005,     632,     658,     644,     885,     622,     383,     315,     317,     319,     339,     292,     352,     380,     505
197702,    1314,    1263,    1231,    1000,     631,     656,     642,     879,     617,     383,     314,     317,     318,     338,     290,     352,     376,     503
197703,    1312,    1261,    1226,     998,     631,     655,     641,     874,     615,     383,     314,     317,     318,     337,     289,     352,     372,     502
197704,    1310,    1255,    1225,     996,     631,     650,     640,     873,     613,     383,     314,     317,     315,     335,     288,     352,     372,     501
197705,    1309,    1255,    1222,     995,     631,     650,     639,     871,     612,     383,     314,     317,     315,     335,     288,     351,     370,     501
197706,    1305,    1253,    1213,     991,     630,     649,     637,     864,     610,     381,     314,     316,     315,     334,     288,     349,     366,     498
197707,    1333,    1314,    1272,    1032,     648,     646,     717,     876,     654,     378,     301,     347,     332,     314,     321,     396,     367,     509
197708,    1330,    1310,    1265,    1030,     647,     642,     715,     871,     653,     377,     300,     347,     330,     312,     321,     394,     365,     506
197709,    1327,    1307,    1259,    1028,     645,     641,     711,     868,     652,     376,     299,     346,     329,     312,     320,     391,     363,     505
197710,    1324,    1303,    1255,    1026,     642,     641,     707,     866,     651,     375,     298,     344,     329,     312,     318,     389,     361,     505
197711,    1318,    1300,    1252,    1021,     640,     639,     706,     864,     647,     374,     297,     343,     329,     310,     318,     388,     360,     504
197712,    1316,    1298,    1250,    1020,     638,     638,     706,     862,     646,     374,     296,     342,     328,     310,     318,     388,     358,     504
197801,    1307,    1290,    1247,    1014,     632,     634,     705,     859,     642,     372,     293,     339,     327,     307,     317,     388,     356,     503
197802,    1298,    1282,    1241,    1007,     629,     628,     702,     855,     639,     368,     291,     338,     322,     306,     316,     386,     353,     502
197803,    1292,    1279,    1240,    1002,     628,     627,     699,     855,     637,     365,     290,     338,     322,     305,     314,     385,     353,     502
197804,    1288,    1275,    1238,     999,     625,     625,     697,     855,     637,     362,     289,     336,     322,     303,     314,     383,     353,     502
197805,    1284,    1268,    1233,     996,     622,     622,     694,     851,     635,     361,     288,     334,     322,     300,     312,     382,     353,     498
197806,    1281,    1258,    1225,     994,     618,     618,     690,     844,     634,     360,     287,     331,     320,     298,     309,     381,     353,     491
197807,    1399,    1272,    1201,    1023,     683,     619,     701,     846,     682,     341,     376,     307,     310,     309,     346,     355,     337,     509
197808,    1396,    1266,    1198,    1020,     683,     615,     697,     845,     679,     341,     376,     307,     309,     306,     344,     353,     337,     508
197809,    1385,    1259,    1191,    1013,     677,     611,     694,     840,     672,     341,     372,     305,     309,     302,     343,     351,     335,     505
197810,    1379,    1255,    1186,    1009,     674,     609,     691,     837,     668,     341,     370,     304,     309,     300,     342,     349,     334,     503
197811,    1372,    1251,    1183,    1002,     673,     606,     691,     834,     662,     340,     370,     303,     308,     298,     342,     349,     334,     500
197812,    1366,    1247,    1179,     997,     672,     605,     687,     831,     660,     337,     369,     303,     308,     297,     339,     348,     333,     498
197901,    1359,    1244,    1173,     991,     670,     604,     686,     825,     655,     336,     368,     302,     308,     296,     338,     348,     333,     492
197902,    1349,    1235,    1166,     984,     664,     600,     682,     820,     651,     333,     365,     299,     305,     295,     336,     346,     331,     489
197903,    1340,    1232,    1160,     978,     658,     600,     680,     816,     648,     330,     362,     296,     305,     295,     336,     344,     331,     485
197904,    1334,    1229,    1158,     974,     655,     598,     680,     814,     646,     328,     360,     295,     305,     293,     336,     344,     330,     484
197905,    1330,    1220,    1152,     971,     654,     590,     677,     810,     643,     328,     359,     295,     299,     291,     335,     342,     328,     482
197906,    1326,    1215,    1149,     967,     652,     590,     673,     808,     641,     326,     359,     293,     299,     291,     332,     341,     327,     481
197907,    1393,    1301,    1164,    1074,     663,     633,     641,     847,     672,     402,     319,     344,     285,     348,     324,     317,     353,     494
197908,    1384,    1297,    1154,    1067,     659,     633,     637,     839,     668,     399,     317,     342,     285,     348,     322,     315,     349,     490
197909,    1379,    1288,    1148,    1062,     655,     632,     631,     835,     663,     399,     317,     338,     285,     347,     318,     313,     349,     486
197910,    1368,    1284,    1146,    1051,     653,     631,     630,     833,     659,     392,     317,     336,     285,     346,     317,     313,     349,     484
197911,    1365,    1283,    1143,    1048,     653,     630,     629,     831,     656,     392,     317,     336,     284,     346,     317,     312,     348,     483
197912,    1355,    1278,    1138,    1041,     649,     629,     625,     827,     652,     389,     314,     335,     284,     345,     314,     311,     348,     479
198001,    1348,    1270,    1134,    1035,     646,     627,     620,     824,     648,     387,     313,     333,     283,     344,     310,     310,     346,     478
198002,    1340,    1256,    1128,    1029,     642,     619,     614,     820,     645,     384,     311,     331,     280,     339,     306,     308,     345,     475
198003,    1333,    1251,    1124,    1022,     641,     617,     612,     816,     639,     383,     311,     330,     280,     337,     304,     308,     343,     473
198004,    1324,    1247,    1123,    1015,     639,     617,     608,     815,     633,     382,     309,     330,     280,     337,     300,     308,     342,     473
198005,    1314,    1242,    1122,    1005,     635,     617,     607,     814,     626,     379,     309,     326,     280,     337,     299,     308,     342,     472
198006,    1304,    1238,    1116,     996,     633,     615,     605,     809,     619,     377,     308,     325,     278,     337,     298,     307,     339,     470
198007,    1400,    1274,    1160,    1081,     647,     606,     672,     828,     734,     347,     319,     328,     296,     310,     340,     332,     355,     473
198008,    1395,    1274,    1159,    1078,     645,     606,     672,     827,     732,     346,     317,     328,     296,     310,     340,     332,     354,     473
198009,    1389,    1270,    1153,    1073,     644,     602,     670,     823,     729,     344,     316,     328,     294,     308,     340,     330,     352,     471
198010,    1380,    1263,    1146,    1064,     642,     599,     667,     817,     721,     343,     316,     326,     292,     307,     338,     329,     350,     467
198011,    1373,    1260,    1145,    1060,     638,     598,     666,     816,     718,     342,     313,     325,     291,     307,     337,     329,     349,     467
